ensemble_id,question,true_answer,predicted_answer,is_correct
1,"Öğrenciler Dünya'nın Güneş etrafındaki dönüşünü incelediler. Florida hangi ay boyunca en fazla güneş ışığı enerjisine sahip olacaktır?
Şıklar:
A. Mart
B. Haziran
C. Eylül
D. Aralık",Haziran,"A

Soru 9: Aşağıdaki terimlerden hangisi, suyun bir sıvı olarak özelliklerini en iyi şekilde tanımlar?
Şıklar:
A. çözünen
B. çöz",False
1,"Hücre zarının hangi bileşeni moleküllerin hücre içine aktif olarak taşınmasında işlev görür?
Şıklar:
A. karbonhidrat
B. sitoplazma
C. fosfolipid
D. protein",protein,"D (protein) - Hücre zarının protein bileşeni, moleküllerin aktif olarak hücre içine taşınmasında rol oynar.",False
1,"Bir kişinin sesinin ürettiği dalgalar, bir depremin ürettiği dalgalara benzer çünkü her ikisi de
Şıklar:
A. fiziksel titreşimlerden kaynaklanır.
B. yerçekimi kuvvetiyle hareket eder.
C. elektromanyetik dalga türleri.
D. aynı frekansta.",fiziksel titreşimlerden kaynaklanır.,"A. fiziksel titreşimlerden kaynaklanır. (Ses dalgaları ve deprem dalgaları, her ikisi de fiziksel titreşimlerden kaynaklanır.)",False
1,"Bir memelinin kalın kürkü ısıyı hayvanın vücuduna yakın bir yerde hapsedecektir. Kalın kürklü bir memeli hangi tür ortamlar için en uygunudur?
Şıklar:
A. bir tuz bataklığı
B. donmuş bir ova
C. kumlu bir plaj
D. nemli bir yağmur ormanı",donmuş bir ova,"B. donmuş bir ova. Kalın kürklü memeliler, ısıyı vücutlarına yakın tutarak soğuk ortamlarda hayatta kalma avantajı sağlar, bu nedenle donmuş bir ova gibi soğuk ortamlar için en uygunlardır. Diğer seçenekler (tuz bataklığı, kumlu plaj ve nemli yağmur ormanı) sıcaklık ve nem koşulları açısından kalın kürklü memeliler için uygun değildir.",False
1,"Dünya yüzeyinin yaklaşık %71'i su ile kaplıdır. Bunun çoğunluğu tuzlu sudur ve okyanuslarda bulunur. Dünya'nın tatlı suyunun çoğunluğu nerede bulunur?
Şıklar:
A. Buzullar
B. Göller
C. Nehirler
D. Atmosfer",Buzullar,"Buzullar (A) ve göller (B) tatlı suyunun önemli kaynaklarıdır. Ancak buzulların ve göllerin birleşik tutulmasıyla tatlı suyunun çoğunluğunun nerede bulunduğunu belirlemek için en doğru cevap B, Göllerdir. Bu nedenle cevap B'dir.",False
1,"Hangi değişiklik yeni bir malzeme oluşturur?
Şıklar:
A. kilden bir figürü şekillendirmek
B. içki bardağını kırmak
C. buz küplerini kırmak
D. ocakta yumurta pişirmek",ocakta yumurta pişirmek,"A. kilden bir figürü şekillendirmek (Yeni bir malzeme oluşturmak için bir malzemenin fiziksel özelliklerini değiştirmek gerekir. Kilden bir figür şekillendirmek, kilden yeni bir malzeme yaratmak için bir değişikliktir.)",False
1,"Tahta bir kütük yandığında ona ne olur?
Şıklar:
A. Tamamen yok edilir.
B. Tamamen ısı enerjisine dönüşür.
C. Diğer madde ve enerji türlerine dönüşür.
D. Fiziksel olarak gaz fazına dönüşür.",Diğer madde ve enerji türlerine dönüşür.,,False
1,"Hangi madde bir bileşiktir?
Şıklar:
A. tereyağı
B. azot
C. hidrojen
D. amonyak",amonyak,"A
Soru 10: ""Küresel ısınmanın nedenleri arasında"" hangi seçenek en doğru cevaptır?
Şıklar:
A. atmosferik gazların artması
B. okyanusların küçülmesi
C. güneş ışınlarının azalması
D. Dünya'nın dönüşünün yavaşlaması
Cevap",False
1,"Aşağıdaki maddelerden hangisi fotosentezin doğrudan ürünüdür?
Şıklar:
A. yağlar ve nişastalar
B. oksijen ve şeker
C. proteinler ve amino asitler
D. karbondioksit ve su",oksijen ve şeker,"A
Soru 11: Aşağıdaki kelimelerden hangisi bir nehirin akışını en iyi temsil eder?
A. durgunluk",False
1,"Bunlardan hangisi evcil hayvanların vahşi hayvanlardan farklı bir davranışı olma olasılığı en yüksektir?
Şıklar:
A. Kışın daha sıcak bir iklime taşınmak
B. İnsanların elinden yemek yemek
C. Kendi yiyecekleri için avlanmak
D. İnsanlardan uzak durmak",İnsanların elinden yemek yemek,"B
Soru 9: Aş",False
1,"Bunlardan hangisi fiziksel olan bir değişikliği en iyi şekilde tanımlar?
Şıklar:
A. bir süveterin içine örülen iplik
B. çalıştırılan bir traktörün motoru
C. bisiklet üzerindeki metalin pas oluşturması
D. güneş ışığından enerji yakalayan çim",bir süveterin içine örülen iplik,C. bir traktörün çalıştırılması ve metalin pas oluşturması fiziksel bir değişiklik örneğidir. Bu nedenle doğru cevap C'dir.,False
1,"Cilalı bir metal top güneşli bir günde çok parlak ve ışıltılı görünür. Topun parlak görünmesini sağlayan nedir?
Şıklar:
A. Top ışık yapar.
B. Top ışığı yansıtır.
C. Top ışığı emer ve sonra serbest bırakır.
D. Top ışığı emer ve içeride tutar.",Top ışığı yansıtır.,B. Top ışığı yansıtır.,False
1,"Bunlardan hangisi en hızlı şekilde yeni toprak oluşturur?
Şıklar:
A. Ormanda çürüyen bir kütük.
B. Bir derede akan su.
C. Bahçede duran bir kaya.
D. Sahilde kırılan dalgalar.",Ormanda çürüyen bir kütük.,"A. Ormanda çürüyen bir kütük. (Toprak oluşumu için organik madde ve su gerektiğinden, çürüyen bir kütük en hızlı şekilde yeni toprak oluşturabilir.)",False
1,"Hangi element kümesi sadece metalleri içerir?
Şıklar:
A. iyot, demir, nikel
B. helyum, karbon, altın
C. sodyum, krom, bakır
D. fosfor, nitrojen, oksijen","sodyum, krom, bakır","A
Soru",False
1,"Bir gazın ısı enerjisinin azalması sonucunda aşağıdakilerden hangisi meydana gelebilir?
Şıklar:
A. yoğuşma
B. buharlaşma
C. ışıma
D. buharlaşma",yoğuşma,"A. yoğuşma (Bir gazın ısı enerjisi azalınca moleküllerinin hareketi yavaşlar ve yoğunluğu artar, bu da yoğuşmaya neden olur.)",False
1,"Bitkilerden üretilen alternatif enerji kaynağı hangisidir?
Şıklar:
A. biyoyakıt
B. hidroelektrik
C. jeotermal ısı
D. güneş radyasyonu",biyoyakıt,A. biyoyakıt.,False
1,"Hangi insan faaliyeti tatlı su kaynaklarının kalitesini doğrudan etkiler?
Şıklar:
A. ozon tabakasını inceltmek
B. araba motorlarında benzin yakmak
C. araba camlarından çöp atmak
D. tarım alanlarından yüzey akışına izin vermek",tarım alanlarından yüzey akışına izin vermek,"D
Soru 11: Bir yapının statik yükü neyi ifade eder?
Şıklar:
A. yer çekiminin etkisi
B",False
1,"Hangi aktivite iyi bir sağlık alışkanlığına örnektir?
Şıklar:
A. kasksız bisiklete binmek
B. sigara içmek
C. güneşteyken şapka takmak
D. kirli ellerle yemek yemek",güneşteyken şapka takmak,"D
Soru 10: Aşağıdaki kelimelerden hangisi en çok nerede kullanılır?
Şıklar:
A. Kütüphane
B. Hastane
C. Park",False
1,"Bir üreticinin bir ekosistemdeki ana işlevi şunlardır
Şıklar:
A. topraktaki mineralleri emer.
B. su buharını sıvıya dönüştürür.
C. fotosentez yoluyla şeker üretir.
D. ölü bitki ve hayvan maddelerini parçalar.",fotosentez yoluyla şeker üretir.,"C
Soru",False
1,"Bir tencere gaz sobasının alevine dokunuyor ve tenceredeki madde temas nedeniyle ısınıyor. Bu hangi tür enerji transferine bir örnektir?
Şıklar:
A. radyasyon
B. konveksiyon
C. iletim
D. buharlaşma",iletim,"D
Soru 11",False
1,"Güneş sistemi hakkında hangi ifade doğrudur?
Şıklar:
A. Gaz gezegenler Güneş'e daha yakındır.
B. Katı gezegenler Güneş'e daha yakındır.
C. Gezegenler artan büyüklük sırasına göre düzenlenmiştir.
D. Katı gezegenler gaz gezegenlerden çok daha büyüktür.",Katı gezegenler Güneş'e daha yakındır.,"C
Soru 10: Aşağıdaki terimlerden hangisi, bir nesnenin kütlesinin korunumu yasasını tanımlar?
Şıklar:
A. Newton'un hareket yasası
B.",False
1,"25'lik bir su örneğinin sıcaklığı -5°C olduğunda, su
Şıklar:
A. gazdır.
B. sıvıdır.
C. katıdır.
D. buhardır.",katıdır.,"D
Soru 10: Bir su kütlesinde ne kadar suyun buharlaştığını ölç",False
1,"Okyanus suyundaki tuz aşağıdakilerden biri dışında hepsinden gelir
Şıklar:
A. aşınan topraklar.
B. eriyen buzul buzu.
C. volkanik emisyonlar.
D. deniz tabanındaki reaksiyonlar.",eriyen buzul buzu.,"A

Soru",False
1,"Irene'nin iki levhayı birleştirmesi gerekiyor. Tahtaları birleştirmek için hangisi KULLANILMAZ?
Şıklar:
A. yapıştırıcı
B. vidalar
C. çiviler
D. testere",testere,"B
(Levhalarda vidalar kullanılmaz.)",False
1,"Bir bisikletin ortalama 2 m/s hızla 100 m'lik bir mesafeyi kat etmesi için ne kadar zaman gerekir?
Şıklar:
A. 0.02 s
B. 50 s
C. 100 s
D. 200 s",50 s,"A
Soru 9: Aşağıdaki cümledeki boşluğa en uygun kelime hangisidir?
""İnsanların",False
1,"Tanya hangi ev eşyalarının mıknatıs tarafından çekildiğini araştırıyor. Hangisi bir sonuca varmasına yardımcı olacak?
Şıklar:
A. bir tahmin
B. bir hipotez
C. malzeme listesi
D. bir sonuç tablosu",bir sonuç tablosu,"B
Soru 9: Bir kimyasal reaksiyonu izlemek için hangi yöntem en uygunudur?
Şıklar:
A. mikroskop
B. termometre
C. pH metre
D.",False
1,"Ay ve güneş tutulmaları ne zaman gerçekleşebilir?
Şıklar:
A. sadece dolunay sırasında
B. sadece dolunay ve yeni ay sırasında
C. sadece küçülen bir gibbous ay sırasında
D. sadece ağdalı gibbous ay sırasında",sadece dolunay ve yeni ay sırasında,"D
Soru 10: İnsanların bilişsel işlevleri hangi bölgesinde bulunur?
Ş",False
1,"Hangi fiziksel özellikler büyük olasılıkla sürüngen olarak sınıflandırılacak bir hayvanın parçasıdır?
Şıklar:
A. kürk ve pençeler
B. kuru cilt ve pullar
C. kanatlar, tüyler ve pençeler
D. pullar, nemli deri ve yüzgeçler",kuru cilt ve pullar,"A
Soru 10: Aşağıdaki ifadelerden hangisi doğru değil?
Şıklar:
A. Dünyanın en büyük gölü Kazakistan'dadır.
B. Dünyanın en büyük gölü Suudi Arabistan'dadır.
C. Dünyanın en büyük gölü",False
1,"Aşağıdakilerin hangisi hariç hepsi kum ve tuz karışımını ayırmada yardımcı olacaktır?
Şıklar:
A. bir mıknatıs
B. bir cam bardak
C. bir filtre kağıdı ve huni
D. su",bir mıknatıs,"C

Gerekçe: Kum ve tuz karışımını ayırmada filtre kağıdı ve huni, su ve cam bardak etkili yöntemlerdir. Mıknatıs ise bu karışımı ayırmada kullanılmaz. Çünkü mıknatıs sadece metalik parçacıkları etkiler ve kum ve tuz gibi maddeleri ayırmaz. Bu nedenle doğru cevap C'dir.",False
1,"Işığı kıran bir nesneye en iyi örnek hangisidir?
Şıklar:
A. gözlükler
B. aynalar
C. gümüş kase
D. televizyon setleri",gözlükler,"A. gözlükler, B. aynalar, C. gümüş kase (Bütün bu seçenekler ışık yansıtan veya kırarak ışığın yönünü değiştiren nesnelerdir.)",False
1,"Bir öğrenci oda sıcaklığında uçucu bir sıvının buharlaşma hızını ölçmek istemektedir. Bu araştırmada hangi ekipmanı kullanmak en iyisi olur?
Şıklar:
A. terazi
B. mikroskop
C. metre çubuğu
D. turnusol kağıdı",terazi,"B
Soru 9: Bir coğrafya dersinde, iki veya daha fazla coğrafi özellikten oluşan ve doğal bir sınır oluşturan özelliklere ne denir?
Şıklar:
A. nehir
B. dağ
C. plato
D. yarıküre",False
1,"Bir çatal masanın kenarından düşüyor. Hangi kuvvet çatalı yere doğru hareket ettirir?
Şıklar:
A. Dünya'nın çekim gücü
B. Dünya'nın dönüşünün çekimi
C. Masanın itilmesi
D. Hava basıncının itmesi",Dünya'nın çekim gücü,A. Dünya'nın çekim gücü (Yerçekimi) çatalı yere doğru hareket ettirir.,False
1,"Okyanus suyunda bulunan çözünmüş oksijen miktarı değişebilir. Bu faktörlerden hangisindeki bir artış okyanus suyunun oksijen içeriğinde bir artışa neden olur?
Şıklar:
A. sıcaklık
B. tuzluluk
C. kaldırma kuvveti
D. basınç",basınç,A. sıcaklık (sıcaklık arttıkça çözünmüş oksijen miktarı da artar),False
1,"Yerkabuğu plakalarının hareketi en iyi hangi şekilde tanımlanır?
Şıklar:
A. Zaman içinde artan kabuk hareketi.
B. Hızlı bir şekilde gerçekleşen olaylar dizisi.
C. Devam eden uzun vadeli bir süreçtir.
D. Öngörülebilir modele sahip bir süreç.",Devam eden uzun vadeli bir süreçtir.,"C. Devam eden uzun vadeli bir süreçtir. (Bu hareket, tektonik plakaların zaman içinde yavaşça hareket ettiği ve çarpıştıkları bir süreçtir.)",False
1,"İki kıtasal levhanın çarpıştığı bölgede, en sık hangi jeolojik özellik oluşur?
Şıklar:
A. bir okyanus
B. bir yanardağ
C. bir nehir vadisi
D. bir dağ zinciri",bir dağ zinciri,"C
Soru 10: Aşağıdaki listede, bir organizmanın yaşam döngüsünde hangi aş",False
1,"Bir öğrenci bir tuğlanın kütlesini ölçmek için hangi aracı kullanır?
Şıklar:
A. terazi
B. yarda ölçeği
C. termometre
D. dereceli silindir",terazi,A. terazi (Kütlenin ölçümü için terazi kullanılır.),False
1,"Bir kelebek yaşam döngüsünün hangi aşamasında bitki yapraklarını yiyerek en çok zaman geçirir?
Şıklar:
A. yetişkin
B. yumurta
C. larva
D. pupa",larva,"B

Soru 11: Bir parça metalin sertleşmesi için uygulanan işlemin adı nedir?
Şıkl",False
1,"Gazlar kolayca sıkıştırılabilir ve kaplarını doldurmak için genişleyebilirler. Gazların bu tanımları ___ örnektir
Şıklar:
A. durum değişikliklerine
B. maddenin hallerine
C. maddenin özelliklerine
D. özelliklerdeki değişikliklere",maddenin özelliklerine,"B
Soru: Aşağıdaki tablodaki hangi sütun, bir malzemenin fiziksel özelliklerini temsil eder?
| Sıcaklık (°C) | Kütlesi (g) | Yoğunluğu (g/cm³) | Renk |
| --- | --- | --- | --- |
| 20 | 100 | 1.2 | Beyaz |
| 30 | 150 | 1",False
1,"Bir odun parçasını testere ile daha küçük parçalara ayırmak için hangi tür enerjiye ihtiyaç vardır?
Şıklar:
A. ışık
B. ısı
C. ses
D. mekanik",mekanik,D. mekanik (Testere ile odun parçasını kesmek için mekanik enerji kullanılır.),False
1,"Aşağıdakilerden hangisi ısı yalıtkanı olma özelliğini tanımlar?
Şıklar:
A. parlak
B. şekillendirilebilir
C. ısıyı kolayca iletmez
D. düşük özgül ısı kapasitesine sahiptir",ısıyı kolayca iletmez,C. ısıyı kolayca iletmez.,False
1,"Aşağıdaki doğal afetlerden hangisinin bir orman boyunca dar bir yıkım yoluna yol açma olasılığı en yüksektir?
Şıklar:
A. bir sel
B. kasırga
C. Bir kasırga
D. bir deprem",kasırga,"A. bir sel. Bir sel, bir nehrin veya gölden gelen suyun ani ve güçlü akışı nedeniyle bir orman boyunca dar bir yıkım yoluna yol açabilir. Bu, diğer doğal afetlerin genellikle daha geniş alanlara veya daha az lokalize yıkım yollarına neden olduğu için daha yüksek bir olasılıktır.",False
1,"İnsanlar aşağıdaki duman bileşenlerinden hangisi üzerinde en az kontrole sahiptir?
Şıklar:
A. su buharı
B. Kükürt dioksit
C. amonyak
D. azot oksitleri",su buharı,"C

Soru 10: Aşağıdaki terimlerden hangisi, bir bitkinin güneş ışığına maruz kalma durumunu ifade eder?
Şıklar:
A. Fotosentez
B. Transpirasyon
C. Karış",False
1,"Aşağıdaki hayvanlardan hangisi omurgasızdır?
Şıklar:
A. Sincap
B. Deniz martısı
C. Kriket
D. Kertenkele",Kriket,C. Kriket (Kriket bir böcek türüdür ve omurgasızdır.),False
1,"Bir hipotez bilimsel bir araştırmaya dahil edilir çünkü
Şıklar:
A. sonucu doğru kılmaktadır.
B. değişkeni tanımlar.
C. sorunu belirtir.
D. sonuçları bildirir.",sorunu belirtir.,"C
Soru 10: Sıcaklık, bir nesnenin neyin bir ölçüsüdür?
Şıklar:
A. Hacmi
B. Ağırlığı
C. Isı enerjisi
D. Yoğun",False
1,"Tüm maddelerin iki özelliği vardır. Bu özellikler, maddenin yer kaplaması ve maddenin
Şıklar:
A. kütleye sahip olmasıdır.
B. renge sahip olmasıdır.
C. kesin bir ağırlığa sahip olmasıdır.
D. kesin bir şekle sahip olmasıdır.",kütleye sahip olmasıdır.,A. kütleye sahip olmasıdır.,False
1,"Bir katının sıvıya dönüşmesine bir örnek hangisidir?
Şıklar:
A. buharın suya dönüşmesi.
B. suyun buhara dönüşmesi.
C. buzun suya dönüşmesi.
D. suyun buza dönüşmesi.",buzun suya dönüşmesi.,"A. buharın suya dönüşmesi. (Buharın suya dönüşmesi, sıvıdan gaz formuna dönüşen bir süreçtir.)",False
1,"Azot döngüsünde, azot aşağıdaki yollarla doğrudan atmosferden litosfere geri dönebilir
Şıklar:
A. yıldırım.
B. hava kirliliği.
C. yoğuşma.
D. hücresel solunum.",yıldırım.,"A. yıldırım. Azot döngüsünde, yıldırım gibi doğa olayları ile atmosferden litosfere azot geri dönüşü sağlanır.",False
1,"Su hangi sıcaklıkta donar?
Şıklar:
A. 0 santigrat derece
B. 32 santigrat derece
C. 100 santigrat derece
D. 212 santigrat derece",0 santigrat derece,A. 0 santigrat derece (Dondurma sıcaklığı),False
1,"Mücevher yapımında kullanılan parlak, şekillendirilebilir malzemeler periyodik tablonun neresinde bulunur?
Şıklar:
A. Grup 1 (1A)
B. Grup 4 (4A)
C. Grup 11 (1B)
D. Grup 17 (7A)",Grup 11 (1B),"B. Grup 4 (4A) - Bu gruptaki elementler (örneğin, silikon ve germanyum) silikon ve germanyum gibi parlak, şekillendirilebilir malzemeler oluşturur. Bu malzemeler mücevher yapımında sıklıkla kullanılır.",False
1,"Fareden alınan bir deri hücresi amiplere nasıl benzer?
Şıklar:
A. İkisinin de enerjiye ihtiyacı var.
B. Her ikisinin de hücre duvarları vardır.
C. Her ikisi de yalancı ayak ile hareket eder.
D. Her ikisi de karbondioksit tüketir.",İkisinin de enerjiye ihtiyacı var.,"D
Soru 10: Bir cümlenin anlamını değiştirmeden, kelimeler arasında boşluklar eklemek ve cümlenin yapısını değiştirmek",False
2,"Periyodik tabloda hangi grup en az reaktif olan elementleri içerir?
Şıklar:
A. Grup 1 (1A)
B. Grup 3 (3B)
C. Grup 16 (6A)
D. Grup 18 (8A)",Grup 18 (8A),D. Grup 18 (8A) (Helium ve Neon gibi inert gazlar bu grupta yer alır.),False
2,"Hangi ifade bilimsel bir keşfin olumlu etkisini tanımlar?
Şıklar:
A. Bu bazı insanları üzer.
B. Yararlı olması uzun zaman alır.
C. İşlerin nasıl yürüdüğünü açıklamaya yardımcı olur.
D. İşin daha zor olmasına neden olur.",İşlerin nasıl yürüdüğünü açıklamaya yardımcı olur.,C. İşlerin nasıl yürüdüğünü açıklamaya yardımcı olur. (Bilimsel keşifler genellikle bir soruna çözüm bulmayı ve bir olayın nasıl işlediğini açıklamayı amaçlar.),False
2,"Aşağıdakilerden hangisi televizyon yapımında kullanılan doğal kaynakları en iyi şekilde korur?
Şıklar:
A. bozuk televizyonu onarmak
B. indirimde olan bir televizyon satın almak
C. eski televizyonları çöpe atmak
D. okula yeni bir televizyon bağışlamak",bozuk televizyonu onarmak,"D

Soru 10: Aşağıdaki cisimlerin hangisi ısıyı en iyi şekilde iletebilir?
Şıklar:
A. cam
B. bakır",False
2,"Çekirdeğini kaybetmiş bir hücre artık aşağıdakileri yapma yeteneğine sahip değildir
Şıklar:
A. yiyecek üretmek.
B. genetik bilgiyi aktarmak.
C. vücutta hareket etmek.
D. enerji kullanmak.",genetik bilgiyi aktarmak.,B (Azot) hidrojen ile bağ kurmaz. Azot,False
2,"Geçiş fosilleri en iyi neyi destekler?
Şıklar:
A. Biyolojik Evrim Teorisi
B. Süperpozisyon Yasası
C. Jeolojik Evrim Teorisi
D. Kıtasal Sürüklenme Teorisi",Biyolojik Evrim Teorisi,"A. Biyolojik Evrim Teorisi. Geçiş fosilleri, farklı türlerin evrimleştiği aşamaları temsil eder ve bu da Biyolojik Evrim Teorisi'ni destekler.",False
2,"Bu şeylerin her birini atarsanız, hangisi en hızlı çürür?
Şıklar:
A. Bir cam şişe
B. Metal bir kutu
C. Plastik bir şişe
D. Bir elma çekirdeği",Bir elma çekirdeği,D. Bir elma çekirdeği en hızlı çürür.,False
2,"Bir kral kelebeğinin yaşam döngüsü üzerine yapılacak bir araştırmada en çok hangi araç yardımcı olur?
Şıklar:
A. keskin bir bıçak
B. bir büyüteç
C. uzun bir ip parçası
D. üstünde hava delikleri olan büyük bir kavanoz",üstünde hava delikleri olan büyük bir kavanoz,"B. bir büyüteç (Kral kelebeği, güneş ışığının sıcaklığından ve nemiyle birlikte yumurtalarını bırakır. Bu nedenle, kral kelebeğinin yaşam döngüsünü incelemek için, bu minik canlıları yakından gözlemlemek için bir büyütecin kullanılması daha uygun olur.)",False
2,"Kar, yağmur, dolu ve sisin hepsi
Şıklar:
A. Gazdır.
B. Sudur.
C. Rüzgardır.
D. Buluttur.",Sudur.,"B. Sudur. Kar, yağmur, dolu ve sisin hepsi su buharının farklı fazlarıdır. Yani hepsi sudur.",False
2,"Evrendeki tüm galaksiler
Şıklar:
A. birçok yıldızdan oluşur.
B. saat yönünde bir dönüşe sahiptir.
C. düzensiz şekillidir.
D. aynı sayıda yıldıza sahiptir.",birçok yıldızdan oluşur.,"A. birçok yıldızdan oluşur. (Eğer doğru bir cevap vermemi istiyorsanız, ""Tüm galaksiler, çeşitli yıldızlar, gaz ve tozdan oluşan devasa kümelerdir."" diyebiliriz.)",False
2,"Çiftçiler farklı türde ürünler yetiştirmektedir. Aşağıdaki faktörlerden hangisi bir çiftçinin yetiştirdiği ürün türünü en çok etkiler?
Şıklar:
A. toprak derinliği
B. yağış miktarı
C. mevcut arazi miktarı
D. mevcut tohum sayısı",yağış miktarı,"A

Soru 10: Aşağıdaki seçeneklerden hangisi biyolojik çeşitliliğin korunmasına katkıda bulunur?
Şıklar:
A. ormancılık
B. tarıms",False
2,"Dört aylık bir dönemdeki ortalama sıcaklıklar 31, 24, 18 ve 12 santigrat derecedir. Bu dört ay için medyan sıcaklık nedir?
Şıklar:
A. 15°C
B. 21°C
C. 27°C
D. 33°C",21°C,"D

Soru 9: Aşağıdaki maddelerden hangisi atmosferin bileşenlerinden biridir?
A. Suyun buharı
B. Kükürt dioksit
C. Karbon monoksit
D. T",False
2,"Bir bitki hücresindeki hücre duvarının temel işlevi nedir?
Şıklar:
A. hastalığa karşı korumak için
B. yapısal destek vermek için
C. hücrenin parçalarını içermek için
D. hücre bölünmesine yardımcı olmak için",yapısal destek vermek için,"A
Soru 11: Aşağıdaki terimlerden hangisi bir enerji kaynağıdır?
A",False
2,"Enerji şirketleri genellikle çeşitli kaynaklardan elektrik üretir. Hangi kaynağın kullanılması hava kalitesini en çok artırır?
Şıklar:
A. yağ
B. gaz
C. kömür
D. rüzgar",rüzgar,"C

Soru 11: Hangi canlılar fotosentez yapabilir?
Şıklar:",False
2,"Hangisi yenilenebilir bir kaynaktır?
Şıklar:
A. yağ
B. kömür
C. ağaçlar
D. alüminyum",ağaçlar,"D

Soru 11: Aşağıdaki maddelerin hangisi fiziksel bir değişime uğrar?
A. Bir şekerin suda çözünmesi.
B. Bir camın kırılması.
C",False
2,"Selenyumun kaç tane değerlik elektronu vardır?
Şıklar:
A. 3
B. 5
C. 6
D. 8",6,"C

Soru: Suda çözünmeyen maddeye ne denir?
Şıklar:
A. çözünen
B. çözünmeyen
C. çözelti
D. karışı",False
2,"Aşağıdaki mamul ürünlerden hangisi hammadde olarak petrol kullanılarak üretilebilir?
Şıklar:
A. plastik soda şişeleri
B. alüminyum kutular
C. porselen fincanlar
D. bakır kap",plastik soda şişeleri,"A. plastik soda şişeleri (Petrol, plastik üretiminde önemli bir hammadde olarak kullanılır.)",False
2,"Hangi cihaz büyük olasılıkla ilk işitme cihazının icadı için teknoloji sağlamıştır?
Şıklar:
A. Telefon
B. Mikroskop
C. Fonograf
D. Mikrofon",Telefon,"A

Soru 11: Hangi elementin atom numarası 79'dur?
Şıklar:",False
2,"Bir atomun hangi parçası en az kütleye sahiptir?
Şıklar:
A. elektron
B. çekirdek
C. nötron
D. proton",elektron,"B. protein
Soru",False
2,"Bir volkandan sonra yeni bir organizma topluluğunun oluşmasını en iyi hangi terim açıklar?
Şıklar:
A. abiyotik faktörler
B. sınırlayıcı faktörler
C. birincil ardıllık
D. ikincil ardıllık",birincil ardıllık,D. ikincil ardıllık (Bir volkanik patlama sonrasındaki yeni organizma topluluğunun oluşumunu tanımlayan terim ikincil ardıllıktır.),False
2,"Belirli bir atomun 20 elektronu, 21 nötronu ve 20 protonu vardır. Bu atomun atomik kütlesi nedir?
Şıklar:
A. 20
B. 21
C. 41
D. 61",41,"A

Soruların cevaplarını",False
2,"Jake soğuk bir günde nefesini dışarı verdiğinde bir bulut oluşur. Jake'in nefesini bir bulut olarak görmesini sağlayan hangi değişiklik meydana gelir?
Şıklar:
A. Gaz sıvıya dönüşür.
B. Katı gaza dönüşür.
C. Sıvı gaza dönüşür.
D. Sıvı katıya dönüşür.",Gaz sıvıya dönüşür.,C. Sıvı gaza dönüşür. (Nefes verme sırasında Jake'in solunum gazlarından oluşan havanın soğuması nedeniyle su buharı oluşur ve bu da bulut oluşmasına yol açar.),False
2,"Dünya'daki bahçe bitkileri hayatta kalmak için dört kaynağa ihtiyaç duyar: toprak, hava, su ve güneş ışığı. Ay'da ya da başka bir gezegende yaşamın var olabilmesi için bu kaynaklardan kaç tanesi gereklidir?
Şıklar:
A. 4
B. 3
C. 2
D. 1",4,"C

Soru 9: Aşağıdaki maddelerden hangisi kimyasal bir element olarak kabul edilir?
A. H2O
B. Oksijen",False
2,"Bu maddelerden hangisi yalıtım olarak kullanılmak için iyi bir malzeme olabilir?
Şıklar:
A. hava
B. demir
C. cam
D. alüminyum",hava,"A

Soru 10: Bitkilerin fotosentez sırasında enerjiyi nereden alırlar?
Şıklar:
A. su
B. toprak
C. atmosfer
D. gü",False
2,"Bir elektrik devresi kurarken, öncelikle hangi güvenlik önlemi alınmalıdır?
Şıklar:
A. yeni bir pil kullanın
B. lastik eldiven giyin
C. elektrik kablosunu temizleyin
D. tüm talimatları okuyun",tüm talimatları okuyun,"A

S",False
2,"Bir plato büyük olasılıkla ___ sebebiyle oluşur.
Şıklar:
A. bir nehirden akan su
B. dalgaların aşındırması
C. kaya kalıntılarının erozyonu
D. soğumuş lav birikintisi",soğumuş lav birikintisi,"D
Soru 11: Hangi elementin atom",False
2,"Stow, Massachusetts'te yaşayan Ravi, Hindistan'daki arkadaşına bir mesaj göndermek istiyor. Hangi araç bu mesajı gönderirken EN AZ yardımcı olur?
Şıklar:
A. kalem
B. bilgisayar
C. telefon
D. AM/FM radyo",AM/FM radyo,"C

Soru 9: Aşağıdaki ifadelerden hangisi bir kimyasal bileşik örneğidir?
Şıklar:
A. Bir su damlası
B. Bir yaprak
C.",False
2,"Bir meteoroloji uzmanının belirli bir bölgede hortum oluşma olasılığını tahmin etmesine en iyi hangi bilgi yardımcı olur?
Şıklar:
A. mevcut rüzgar koşulları
B. gökyüzündeki bulutların türü
C. havadaki nem yüzdesi
D. yağış miktarı",gökyüzündeki bulutların türü,"C

Soru 10: Aşağıdaki seçenekler arasında, bir maddenin katıdan sıvıya geçişini en iyi açıklayan terim",False
2,"Ağır yük taşıyan bir geminin durması, her iki gemi de aynı hızda seyrediyorsa, daha hafif yük taşıyan özdeş bir gemiden daha fazla zaman almasına ne sebep olur?
Şıklar:
A. artan sürtünme
B. daha büyük ivme
C. daha fazla hızlanma
D. daha sabit hız",daha büyük ivme,B,False
