question,true_answer,predicted_answer,is_correct
"Bikinili bir kadın sandalyede oturuyor. o
Şıklar:
A. ayaklarını sandalyenin üzerine koyar.
B. ayağa kalkıyor ve masanın üzerindeki losyonu alıyor.
C. keman çalıyor.
D. sandalyenin desteklerini soyarak yerine vidalıyor.",B,"C
Soru: Bir adam bir kuleye tırmanıyor. kule
Şıklar:
A. gökyüzüne doğru yükseliyor.
B. bir köpe",False
"Bir kişi nehirde kanoyla kürek çekiyor. Önlerinde bir çocuk oturuyor. bir bisiklet
Şıklar:
A. ikisinin önünde oturuyor.
B. bir köprünün korkuluklarına yaslanıyor.
C. arkalarındaki banka orada mı?
D. Arka planda mağaza var.",B,"C
Soru: Bir adam bir ağacın dalına tırmanıyor. Adamın
Şıklar:
A. arkasında bir kuş uçuyor.
B. bir kaykay üzerinde.
C. bir araba duruyor.
D. bir köpek duruyor.
Sadece yukarıdaki Şıklar arasından doğru şık harfini",False
"Tezgahta limonata içeceği sergileniyor. bir adam
Şıklar:
A. küçük bardaklardaki limonatayı sallıyor ve bardaklara buz döküyor.
B. buzlu bir bardağa limon döküyor.
C. küçük bir kesme tahtası üzerinde limon yuvarlıyor.
D. müşteriye bir malzeme veriyor.",C,"A
Soru: Bir adam bir havuzun kenarında duruyor. Bir adam
Şıklar:
A. bir havuzda yüzmeye başlıyor.",False
"Bir kadın mavi teknesinde oturuyor. Kadın bir ipi çekiyor. kadın
Şıklar:
A. ipi çekmek için çabalıyor.
B. teknesini sularda hızlandırmaya başlar.
C. ipi çekmeyi bırakır.
D. nefesini tutarak suyun sakinleşmesini bekliyor.",B,"A
Soru: Bir kişi bir ağaca tırmanıyor. Kişi
Şıklar:
A. bir ağacın tepesine ulaşıyor.
B. bir ağacın dalına otur",False
"İnsanlar kapalı bir alanda futbol oynuyorlar. mavi gömlekli bir adam
Şıklar:
A. topa sopasını sallıyor.
B. sarı bir futbol topuna tekme atıyor ve gol atıyor.
C. topu ağlara vuruyor.
D. kırmızı fileli bir topla topu tekmeliyor.",B,D,False
"Bir kadın kirişin dışında duruyor. o
Şıklar:
A. bir sopa alır ve ona bakar.
B. ışını kaldırmak için ellerini kullanıyor.
C. kirişi monte eder, ardından çubuğun üzerinde birkaç dönüş ve el yayı yapar.
D. ileri doğru adım atıyor, dans ediyor.",C,"A
Soru: Bir grup insan bir plajda. Bir kişi
Şıklar:
A. kumdan bir kule inşa ediyor.
B. bir yelkenli tek",False
"İki güreşçi ringde. bir güreşçi
Şıklar:
A. diğer adamı yakalayıp yere vuruyor.
B. diğerine mavi diz bloğuyla vuruyor.
C. dev bir taşı alıp başka bir güreşçiye doğru fırlatır.
D. ayağa kalkar ve başka bir pehlivanla güreşmeye başlar.",A,"D
Soru: Bir adam bir çitin üzerinde duruyor. Bir adam
Şıklar:
A. bir topu fırlatıyor.
B. bir ipin ucunda sallanıyor.
C. bir köpeği tutuyor ve köpek ona doğru koşuyor.
D",False
"Kamera yan tarafta. kamera
Şıklar:
A. sağa döner ve nesnelerin yakın çekimi gösterilir.
B. sağ tarafa doğru çevrilir.
C. sonra yere yatıyor.
D. geriye doğru döner ve bir adamın kameraya konuştuğu ve yakındaki bir kadına doğru ilerlediği görülür.",B,"D
Soru 13: Bir kişi bir balonun içinde. balon
Şıklar:
A. yavaşça yükseliyor ve kişi aşağı bakıyor.
B. balon patladığında kişi düşüyor.
C. kişi balonun içinde rahatça oturuyor.
D. balon aşağı",False
"Açılan bir başlık ekranı görüyoruz. bir grup çocuk
Şıklar:
A. bir orman spor salonunda çamur sörfü yapıyoruz.
B. dans ve kirişler tezahürat yapıyor.
C. kumdan kalenin etrafına suyla dolu bir hendek inşa ediyor.
D. bir grup karıştırma tahtası yapıyor.",C,"C
Soru: Bir kadın bir masada oturuyor ve bir fincan kahve içiyor. O",False
"Kırmızı ceketli bir kişi yolun kenarında duruyor. Karla kaplı şeritte iki kişi kayıyor. tüpteki kadın
Şıklar:
A. üzerinde kayak yapıyor.
B. şeritte yürüyor.
C. kollarını sallayarak şeritte daha da aşağı gidiyor.
D. sonra kar gölüne batar.",C,"D
Soru: Bir grup insan bir tiyatroda. Bir kişi
Şıklar:
A. bir oyunu izli",False
"Bir adam kaldırıma bir top atıyor. O
Şıklar:
A. onu almak için seksek oynuyor.
B. bir bardağa buz ekler.
C. bunu birkaç kişiyle tartışır.
D. bir kürek alıp betonun üzerinden itiyor.",A,"A
Soru: Bir adam bir parkta koşuyor. O
Şıklar",False
"Bir adam raketiyle tenis topuna servis yapıyor. O
Şıklar:
A. topa vurur ve art arda üç servis atar.
B. tekrar servis etmeden önce ışığı karartır.
C. raketi yanına getiriyor.
D. daha sonra aralıklı olarak topa servis atar.",C,"A
Soru: Bir adam bir binanın merdivenlerinden yukarı çıkıyor. O
Şıklar:
A",False
"Adamlar sırayla bir kütüğü ikiye bölüyorlar. Tekrar tekrar doğrayın. the
Şıklar:
A. adam bunu defalarca yapıyor.
B. kütük ikiye bölünür.
C. adam bisküvileri bahşiş verir ama artık doğrayamaz.
D. adam kütükle dolaşıyor.",B,"C
Soru 14: Bir adam bir şemsiye tutuyor. Şemsiye
Şıklar:
A. su altında.
B. üzerinde duruyor.
C. yere düşüyor.
D",False
"Caddenin ortasında bir bando var. bandonun arkasında
Şıklar:
A. İnsanlar sokakta oynuyor.
B. davulcular yeri kaplıyor.
C. , bir lastik sökülür ve yeni bir lastikle değiştirilir.
D. Geçit töreninde bir itfaiye aracı var.",D,"D
Soru: Bir adam bir kumsalda duruyor. Bir adam
Şıklar:
A. bir kumdan heykel yapıyor.
B. bir yelkenliyle denize",False
"Kayalarla çevrili bir çıra yığını gösteriliyor. Çıra bir meşale ile yakılır. ateş
Şıklar:
A. başlatılıyor ve yanmaya başlamasını izliyoruz.
B. alev söndürücü ile yakılır.
C. tutuşur ve büyük bir aleve dönüşür.
D. ormana bırakılır.",A,"A
Soru: Bir grup insan bir sahilde. İnsanlar
Şıklar:
A. bir şemsiye açıyor.
B. bir kumsalda yürüyor.
C. bir plaj",False
"İnsanlar arenanın etrafında ata biniyorlar. insanlar
Şıklar:
A. kumda plaj voleybolu oynamak.
B. arenanın dışında durup onları izliyorlar.
C. arenanın etrafında develere biniyorlar.
D. omuzlarında kova kovalar taşıyorlar.",B,"A
Soru: Bir kadın bir banyo lavabosunda duruyor. kadın
Şıklar:
A. bir banyo havlusunu açıyor.
B. bir şampuan şiş",False
". beyaz forma giyen ve lakros sopası tutan bir lakros oyuncusu
Şıklar:
A. topa doğru koşar ve topu atar.
B. kaleye doğru koşmaya başlar ve sonra siyaha döner.
C. lakros pozisyonlarından bahsediyor.
D. Bir şutta şut atar ve puanı gösterilir.",C,"D
Soru:. Bir adam bir binanın penceresinden dışarı bakıyor. O
Şıklar:
A. bir arabanın içinde oturuyor.
B. bir evi kiralıyor.
C. bir binanın tepesindeki bir kuleyi inceliyor.
D. bir iş arkadaşına bir mesaj gönderiyor.
Sadece yukarıdaki Şıklar arasından doğru şık har",False
"Bir su kütlesi gösteriliyor. Bir kişi tencerenin kapağını çıkarır. Onlar
Şıklar:
A. çadırlı bir kamp alanını gösterin.
B. torbayı suya batırın.
C. suyu çitin her yerine sürmek için bir fırça kullanın.
D. suya bir balık atarız.",A,"C
Soru: Bir grup insan bir plajda oturuyor. Bir kişi
Şıklar:
A. bir sandaly",False
"Adam evin dışında karlı bir günde kameraya konuşuyor. Adam
Şıklar:
A. bir kağıdı soyuyor ve kağıdı yontuyor.
B. bir vadide tahta bir kutu oyuyor.
C. bir kürek tutuyor ve yolu kardan temizliyor.
D. kar yağarken ormandaki bir araba yolunda çalışıyor.",C,"B
Soru: Bir grup insan bir konser salonunda duruyor. Bir kişi
Şıklar:
A. bir bilet satıyor.
B. bir mikrofon tutuyor.
C. bir keman çalıyor.
D. bir şemsiye açıyor.
Sadece yukarıdaki Şıklar arasından doğru şık",False
"Bir adam tarlanın yanındaki parkurda koşuyor. O
Şıklar:
A. önündeki yere iki sopa saplıyor.
B. kum çukuruna büyük bir sıçrayış yapar.
C. uzun bir gömlek giyiyor ve daireler çizerek koşuyor.
D. çitin üzerinden bir çukura atlıyor.",B,"D
Soru: Bir",False
"Bir binanın önünde bir grup toplanıyor. lider
Şıklar:
A. onlara talimat vermek için cop kullanıyor.
B. bir ipe asılır.
C. yanlarında dururken grup hakkında konuşuyor.
D. bandını bir kareye doğru yürütür ve öndeki banda bir ip atar.",A,"A
Soru",False
"Bir adam bisikletin arkasına bebek arabasını takıyor. O
Şıklar:
A. tekerleği bebek arabasına takar.
B. jant tellerinin üzerinde geziniyor.
C. manevranın nasıl gerçekleştirileceğini göstererek gidonları ayarlar.
D. bebek arabasını sırtında dengeler.",A,"A
Soru: Bir grup insan bir dağın eteğinde duruyor. O
Şıklar:
A. bir mağarayı keşfediyorlar.
B. bir dağın zirvesine tırmanıyorlar.
C. bir şelalenin yanında duruyorlar.
D. bir yolculuk için bekli",False
"Bir çocuk sahilde kameraya konuşuyor. bir adam
Şıklar:
A. arka planda sağdan sola yürüyor.
B. siyah bir kalem üzerine yazıyor.
C. sahilde gayda çalıyor.
D. elektrikli tıraş makinesiyle sakalını tıraş etmeye başlar.",A,"C
Soru: Bir adam bir sandalyede oturuyor. sandalye
Şıklar:
A. bir sandalyenin üzerine bir tabak koyuyor",False
"Bir kadın elinde kontakt lens tutuyor. o
Şıklar:
A. kontakt lensi gözüne sokar.
B. gözü gözlerinin içine sokar.
C. göz yaşartıcı gazı bulmak için kontakt lensi kullanır.
D. gözünden bir merceği çıkarır.",A,"A
Soru",False
"İki adam spor salonunda duruyor. bir adam
Şıklar:
A. yerde duruyor.
B. kafa poposunu kullanarak bir ağırlık alır.
C. dizlerinin üstüne çöküp iki ağırlık kaldırıyor.
D. dönerek yakalar ve fırlatır, ortadaki adama frizbi fırlatır.",C,"D
Soru: Bir adam bir masanın üzerinde duruyor. bir adam
Şıklar:
A. bir oyun oynuyor.
B. bir masaüstü bilgisayarı kullanıyor.
C. bir masaüstünde yemek hazırlıyor.
D. bir masaüstünde bir tabak kırıyor.
Sadece yukarıdaki Şıklar arasından doğru şık har",False
"Bir yatak odasında bir adam oturuyor. O
Şıklar:
A. gösterisi için satın aldığı bir bisikletten bahsediyor.
B. bir çift boks eldiveni kullanma pratiği yapıyor.
C. kucağındaki ayakkabının bağını çözüyor.
D. bir dizi eliptik makine üzerinde çalışıyor.",C,,False
"Kürek makinesinde bir adam görüyoruz. adam
Şıklar:
A. eğilip 408'ini brakete koyuyor.
B. kadranı ayarlar ve daha fazla çalışır.
C. bisikletin kancasını makinedeki montaj braketinden çıkarır.
D. kürek makinesinin önünde duruyor.",B,"A
Soru: Bir kişi bir çöp kutusunun arkasında duruyor. Kişi
Şıklar:
A. çöp kutusunun arkasında saklanıyor.
B. bir çöp kutusunu boşaltıyor.
C. bir çöp kutusunun yanında duruyor.
D. çöp kutusunun önünde duruyor.
Sadece yukarı",False
"Bir adam davul setinin başında oturuyor. O
Şıklar:
A. bagetler ve ziller üzerinde rutinini yapıyor.
B. sopalarla davul kurar.
C. elleriyle bir enstrüman çalmaya başlar.
D. davul ve zil çalıyor ve kameraya konuşuyor.",D,"D
Soru: Bir grup insan bir restoranda oturuyor. Bir adam
Şıklar:",False
"Onu taşıyorlar ve bir ata bindiriyorlar. Atın sırtına binip yola koyulurlar. birçok insan
Şıklar:
A. arka planda polo oyunu oynayan bir kadeh.
B. bir mera etrafında atlara biniyorlar.
C. bir patika boyunca atlara biniyorlar.
D. tribünden izliyoruz.",C,"C
Soru: Bir adam bir kayağın üzerinde. kayağı
Şıklar:
A. bir gölün üzerinde duruyor.
B. bir nehrin üzerinde kayıyor.
C. bir çimenlik üzerinde duruyor.
D. bir yokuştan aşağı kayıyor.
Sadece yukarıdaki Şıklar",False
"Yağmur büyük bir oditoryuma yağıyor. birçok insan
Şıklar:
A. tribünlerde yer alıyor.
B. yağmurda dışarıda duruyorlar.
C. havanın tadını çıkarmak için bir araya gelin.
D. Bir spor salonunda tekme, yumruk ve benzeri antrenmanlar yapıyoruz.",A,"C
Soru 14: Bir grup insan bir şelalenin önünde duruyor. Bir kişi
Şıklar:
A. bir şelaleye bakıyor.
B. ş",False
"Bir adam bir çift ayakkabıyı kameraya doğru tutuyor. adam
Şıklar:
A. ayakkabıya dokunur ve ayakkabıları vidalamaya başlar.
B. aynaya bakar.
C. daha sonra ayakkabıları temizlemeye ve parlatmaya başlar.
D. elbiseden kıyafetleri fırçalamaya başlar.",C,"C
Soru:",False
"Ateş çukurunda yangın çıkıyor. Bir adam ateşi körüklüyor. Ateş biraz söner. adam
Şıklar:
A. odun kesmeye devam ediyor.
B. çakmaktaşıyla ateşi söndürür.
C. küçük bir ateş yakmak için çakmaktaşı bir fırça kullanır.
D. yeniden kükremeye başlıyor.",D,"A
Soru: Bir adam bir köprünün tepesinde duruyor. Bir kadın
Şıklar:
A. adamın yanına koşarak bir el çantası tutuyor.
B. adamın yanına bir köpek getiriyor.
C. adamın arkasında duruyor",False
"Bir çocuk gitar tutarken konuşuyor. Gitar çalmaya başlar. O
Şıklar:
A. tekrar kameraya konuşuyor.
B. konuşmaya ve gitarın düğmelerine basmaya devam ediyor.
C. çalarken flütü diğer eline alır.
D. kameraya konuşmaya devam ediyor.",A,"D
Soru: Bir adam bir dairenin içinde duruyor. Adam
Şıklar:
A. bir dairenin içinde duruyor.
B. dairenin içinde bir şeye",False
"Bir kişi bir parça meyve alır. fırça
Şıklar:
A. ekranda gösterilir.
B. etrafa yaymak için kullanılır.
C. bir hindistan cevizinin üzerinden geçiyor.
D. Bir evin yan tarafındaki taşı fırçalamak için kullanılır.",A,"B
Soru: Bir adam bir sopa tutuyor. sopayı
Şıklar:
A. bir ağacın dallarına vurur.
B. bir köpeğe vurur.
C. bir şemsiyeyle havaya f",False
"Gözlüklü bir çocuk masada oturuyor. O
Şıklar:
A. bir çift uzun bacakla oynuyor.
B. sadece iç çamaşırı giyerek akordeon çalıyor.
C. akordeon çalıyor.
D. Rubik küpünü çözmeye çalışıyor.",D,"C
Soru: Bir adam bir duvara yaslanıyor. O",False
"Duvar işine geri döner. Ayağa kalkıyor ve duvarı işaret ediyor. Fırçayı tekrar malaya siliyor. o
Şıklar:
A. bezin üzerine boya döküyor.
B. duvarı yeniden düzleştirir.
C. tabloyu duvardan kaldırır.
D. duvarı silmeye devam ediyor.",B,"C
Soru: Bir adam bir şömine yakıyor",False
"Siyah yelekli bir adam odada duruyor. O
Şıklar:
A. duvardaki dart tahtasına dart atıyor.
B. kafasına paspasla vurulur.
C. pokerle ateş yakar.
D. konuşan bir nesne tutuyor.",A,"D
Soru: Bir grup insan bir spor salonunda. Bir adam
Şıklar",False
"Bir grup sahilde voleybol oynuyor. Erkekler filenin üzerinden ileri geri voleybol oynuyorlar. oyunculardan biri
Şıklar:
A. Servis sonrası tahtadan düşüyor.
B. kumun üzerine düşer.
C. ağa dönüştürür.
D. yere düşerken çarpıyor.",B,"A
Soru: Bir adam bir dağda yürüy",False
"Bir kadın yüksek bir barın üzerinden sırıkla atlıyor. o
Şıklar:
A. altındaki sarı matın üzerine düşüyor.
B. gülümseyerek yukarıya bakar ve bardan düşer.
C. direğiyle çeşitli numaralar yapıyor.
D. yuvarlanarak bir matın üzerine dalıyor.",A,"D
Soru: Bir adam bir masanın üzerinde duruyor. O
Şıklar:
A. bir masa oyunu oynuyor.
B.",False
"Yerde küçük bir köpek yatıyor. Bir duş başlığı gösterilmektedir. Bir kadın köpekle birlikte yatakta oturuyor. o ve köpek
Şıklar:
A. duştalar.
B. kumlu bir alanda yürüyoruz.
C. onu temizliyorlar.
D. bir evin içindeler.",A,"A
Soru 14: Bir adam bir masanın üzerinde duruyor. Bir adam
Şıklar:
A. masanın üzerinde bir oyuncak",False
"Bir kişi havuzun üzerinde gevşek halat kullanıyor ve bir evin çatısı çöküyor. çatı düşüyor
Şıklar:
A. ağır çekimde oynanır.
B. başka bir ev çöküyor ve bir kişi arka planda kalıyor.
C. krediler daha sonra oynanır.
D. dumandan kaynaklanmaktadır.",A,"D
Soru: Bir adam bir kaykay üzerinde kayıyor ve bir sokakta dur",False
"İki adam yüzme havuzunun dışında duruyor. bir
Şıklar:
A. bir egzersiz makinesi tutuyor.
B. bir şişe sirke tutar.
C. adam diz çöküp suya biraz kum döküyor.
D. bir başkasını kaldırıyor ve sonra onu suya atıyor.",D,"B
Soru: Bir adam bir masanın üzerinde duruyor. Bir adam
Şıklar:
A. bir masa oyunu oynuyor.
B. bir masaüstüne yazıyor.
C. bir",False
"Büyük bir grup arkadaşı bir sahada toplanmış. Onlar
Şıklar:
A. kroket adı verilen bir egzersizle meşguller.
B. davul ve çeşitli enstrümanlar çalıyorlar.
C. kickball oyunu oynuyorlar.
D. bilek güreşi oyunu oynuyorlar.",B,"C

Soru: Bir adam bir çeşmenin önünde duruyor. O
Şıklar:
A. bir bardak su dolduruyor.
B. bir su kovaları yığını var.
C. bir köpeğe su veriyor.
D. bir su çeşmesi üzerinde dans ediyor.
Sadece yukarıdaki Şıklar arasından doğru şık harfini belirt.",False
"Bir adamın kolu masaya uzanmış. dövme sanatçısı
Şıklar:
A. bir kase üzerine bir tasarım çizer.
B. masaya oturuyor ve koluna mürekkep sürüyor.
C. bir tuval üzerinde koluna bir desen çiziyor.
D. koluna dövme uyguluyor.",D,"A
Soru: Bir adam bir kayağın üzerinde oturuyor. O
Şıklar:
A. bir geyiği takip ediyor.
B. bir yelken açıyor.
C. bir sopa ile pinataya vuruyor.
D. bir kayakla yokuş aşağı kayıyor.
Sadece yukarıdaki Şıklar arasından doğru şık harfini belirt.
Cev",False
"Bir adam ve bir köpek tarlada yürüyor. bir adam
Şıklar:
A. bir frizbi fırlatır ve köpek onun peşinden koşar.
B. bir pistte jimnastik yapıyor.
C. yürürken büyük bir ağırlık alıyor.
D. kıyılmış çim bazlı çim biçme hizmeti gerçekleştirmeye başlar.",A,"B
Soru: Bir kişi bir sandalyede oturuyor ve bir fincan kahve içiyor. Bir kişi
Şıklar:
A. bir kitap okuyor.
B. bir oyuncakla oynuyor.",False
"Bir kadın dışarıda karda durmuş bir adamla konuşuyor. O
Şıklar:
A. odun çukuruna ateş yakar ve kibrit yakar.
B. snowboardunun arabaya binmesine yardım ediyor ve onlar uzaklaşıyor.
C. siyah bir kar küreği tutuyor.
D. izlerken ateş yakıyor.",C,"D
Soru: Bir grup insan bir dağın zirvesinde duruyor. O
Şıklar",False
"Asma aletleriyle kaplı bir duvar gösteriliyor. bir adam
Şıklar:
A. fayanslara çivi yerleştirerek bir merdiven üzerinde oturuyor.
B. Cetvelle duvarı siliyor.
C. arabanın içinde bir vakum çalıştırır.
D. bir atölyede çatı kiremitleri hakkında konuşuyor.",D,"B
Soru: Bir adam bir direğe bağlı bir ip üzerinde takla atıyor. Bir adam
Şıklar:
A. bir şemsiye açıyor.
B. bir direğe bağlı ip üzerinde takla atıyor",False
". Çocuk bir kaykay tahtasına tutunarak sokakta yürüyor
Şıklar:
A. tahtasını yere koyar ve kaymaya başlar.
B. patenini işaret ederek konuşmaya devam ediyor.
C. buzdolabından yeni çıkardığı sandviçi yiyor.
D. aynanın önündeki lavabonun başında durur.",A,"C
Soru 14: Bir kişi bir evin önündeki bahçede oturuyor. Birinin
Şıklar:",False
"Malzemeler kesme tahtası üzerinde küp küp doğranır. içindekiler
Şıklar:
A. sandviç yapmak için bir araya getirilir.
B. daha sonra üç grupta bir yemek yapmak için karıştırılır.
C. bir tavaya eklenir.
D. bir tencereye alınarak miksere konur.",C,"D
Soru: Bir kişi bir evin önünde duruyor. O
Şıklar:
A. evin kapısını açıyor.
B. evin önünde bir köpek var.",False
"Bir adam fayanslarla yerde yatıyor. O
Şıklar:
A. onları birer birer kesiştirir.
B. çatıya kiremit koyar.
C. başının üzerine bir yük kaldırıyor.
D. sokağa halı sererken gösteriliyor.",A,"B
Soru: Bir kadın bir taburede oturuyor. Bir adam
Şıklar:
A. bir tabureyi hareket ettiriyor.
B. bir çöpü bir çöp kutusuna atıyor.
C. bir şöminenin yakınında duruyor.
D. bir topu havaya fırlatıyor.
Sadece yukarıdaki",False
"Bir adam kortta tenis topunu sektiriyor. Topu ağ üzerinden servis ediyor. O
Şıklar:
A. tekrar sekiyor ve bu sefer topu ağlara atıyor.
B. topu bir kez daha sektiriyor.
C. kaçırır ve tekrar servis eder.
D. sonra topun peşinden koşuyor, sonra duruyor.",D,"D
Soru: Bir adam bir masada oturuyor. O
Şıklar:
A. bir masa oyunu oynuyor.
B. bir makine üzerinde çalışıyor.
C. bir şemayı çizer.
D. bir fotoğraf çeker.
Sadece yukarıdaki Şıklar arasından doğru şık harfini",False
"Ata binen bir adam bir buzağıyı kovalıyor. Adam buzağıyı kementliyor. adam
Şıklar:
A. ayağa kalkar ve ata biner.
B. attan atlar ve buzağıyı bağlar.
C. ayağa kalkar ve buzağıyı yakındaki bir kayaya bağlar.
D. buzağıyı sabitledikten sonra yere yatıyor.",B,"D
Soru: Bir grup insan bir konser salonunda bir gösteri izliyor. insanlar
Şıklar:
A. bir piyano çalıyor.
B. bir konser salonunda bir dans gösterisi izliyor.
C. bir tiyatro oyunu izliyor.
D. bir spor etkinliği izliyor.
Sadece",False
"Bir adam tenis topuyla sahanın karşı tarafına servis yapıyor. adam
Şıklar:
A. topu kolayca yakalıyor ve tekrar servis atıyor.
B. bir avluda genç bir adamla konuşuyor.
C. kortun karşısındaki tenis topuna vurur.
D. kameraya konuşmak için dönüyor.",D,"D
Soru: Bir kadın bir kumsalda oturuyor. kadın
Ş",False
"Klibin jeneriği gösterilir. İnsanlar turuncu kanolara biniyor. insanlar kanoda kürek çekiyor
Şıklar:
A. bir buzulun aşağısında.
B. bir su kütlesi üzerinde.
C. elektrikli testereyle buzuldan aşağıya inmek.
D. yağmurla kaplı bir gölün kıyısında.",B,"C
Soru: Bir grup insan bir plajda. Bir kişi
Şıklar:
A. bir şemsiye açıyor.
B. bir kumsalda yürüyor.
C. bir kano kullanıyor.
D. bir ş",False
"Bir adam ve küçük bir çocuk çim biçiyor. adam
Şıklar:
A. ve oğlan merdivenlerde oturuyor.
B. bir hortum tutarak çimlerin üzerinde duruyor.
C. çocuğu kendi etrafında döndürüyor.
D. gerçek çim biçme makinesini ileri geri iter.",D,"D
Soru: Bir adam bir köpeğin kuyruğunu tutuyor. köpek
Şıklar:
A. bir sopayla oynuyor.
B. bir çöp kutusuna bakıyor.
C. bir topu",False
"Küçük bir bebek odadaki bongoya çarpıyor. Bebek durur ve elinden bir şey alır. bebek
Şıklar:
A. davul çalmaya geri döner.
B. sonra bir avuç havayla darbesini üflerken yüzünü ovuşturuyor.
C. yere koyarak nesneyi sallar.
D. sonra bir pinataya çarpıyor.",A,"D
Soru: Bir grup insan bir gölün kıyısında oturuyor. Bir kişi
Şıklar:
A. bir çiçek açan bir ağacın altında oturuyor.
B. bir su kabarcığına doğru işaret ediyor.
C. bir şemsiyeyi açıyor.
D. bir çakıl",False
"Bir binanın önünde beyazlar giyen bir adam var. O
Şıklar:
A. bir dizi bongo davulu çalıyor.
B. bir adamın çit yapmasına yardım ediyor.
C. boyaya nasıl ihtiyaç duyulduğundan bahsediyor.
D. çeşitli dövüş sanatları hareketleri yapıyor.",D,"B

Soru: Bir kişi",False
"Bir adam egzersiz bisikletinin yanında diz çöküyor. O
Şıklar:
A. bisiklete biner ve koşmaya başlar.
B. Çalışırken bisikletin ayarlarını kontrol ediyor.
C. bisikleti parçalara ayırmaya başlar.
D. Bisikleti büyütmek için kayışlarını klipsleyin.",C,"A
Soru: Bir kadın bir binanın merdivenlerinde oturuyor. O
Şıklar:
A. bir kitap okuyor ve etrafına bakmıyor.
B. bir çiçek buketi tutuyor ve etrafına bakıyor.
C. bir telefon görüşmesi yapıyor ve",False
". bir arabanın sürücü koltuğunda oturan bir kız
Şıklar:
A. kapı, tekerleğin nasıl ayarlanacağından bahsediyor.
B. , elleriyle gitar çalıyor.
C. telefonunun hoparlöründen konuşuyor.
D. ayakta duruyor ve binayı dışarıdan izliyor.",C,"C
Soru:. Bir çocuk bir ağ",False
"Bir balerin sahnede dans etmeye başlıyor. Sahnede birkaç dönüş yapıyor. o
Şıklar:
A. dönmeyi bırakır ve ayakkabısını bağlar.
B. sahneye atlıyor.
C. copu havada tutuyor.
D. bir noktada durur ve rutinini bitirir.",B,"D
Soru: Bir kişi bir masanın üzerinde oturuyor. Masada
Şıklar:
A. bir buz küpü var.
B. bir masa oyunu oynuyor.
C. bir yastık var.
D. bir masaüstü bilgisayar",False
"Bir adam tramplen üzerine yürüyor. Altındaki havuza atlıyor. Başka kişi
Şıklar:
A. atlama tahtasına adım atar.
B. yanındaki tramplene doğru yürüyor.
C. arkasındaki tramplene doğru yürür.
D. aynısını yaparken gösteriliyor ve ikisi de havuza dalıyor.",A,"A
Soru: Bir kişi bir arabanın arka koltuğunda",False
"İki kişi dalgalı bir nehirde kanoyla kayıyor. şimdi tek kişi
Şıklar:
A. kanolarla hareket ediyor.
B. kayak ekipmanı giyiyor.
C. kayığında su var.
D. kayaların arasından geçerken görülebilir.",D,"D
Soru: Bir kişi bir dağın tepesine tırmanıyor. o
Şıklar:
A. bir köpeği tırmanırken.
B. bir kayayı kald",False
"Bir boğa kalabalığın içinden geçiyor. insanlar
Şıklar:
A. Boğaya ateş etmek için ok ve yayları hedefleyin.
B. kalabalığın içinde dağıldı.
C. Boğanın peşinden koş, onu aşağıda tutmaya çalış.
D. boğayı itin.",B,"B
Soru: Bir kız bir dağın eteğinde duruyor.",False
". küçük bir kayık tipi teknede bir adam
Şıklar:
A. tekneyi kürek çekiyor.
B. suyun altında giderken gösteriliyor.
C. eve gidiyor.
D. babasının evine doğru ilerliyor.",A,A. tekneyi kürek çekiyor. (A),False
"Bir adam bir kaba su eklerken diğeri izliyor. Birinci adam çimento karışımını kaba döküyor. ikinci adam
Şıklar:
A. karıştırıcıyı sallar.
B. kabın içine bir bez batırır.
C. kap üzerinde bir karıştırıcı kullanır.
D. bir kaptaki suyu kabın içine atar.",C,"D
Soru: Bir kişi bir evin merdivenlerinde duruyor. Birinin
Şıklar:
A. bir evin kapısını açıyor.",False
"Bir kadın masaya oturmuş konuşuyor. o
Şıklar:
A. Bir kutuyu kaldırıp masaya koyuyor.
B. buz kovasına buz koyar.
C. kucağına bir şişe alıyor.
D. bir çocuk topu sokağa doğru iterken oturuyor.",A,"D
Soru: Bir adam bir direğe bağlı ipin ucunda duruyor. O
Şıklar:
A. bir ipin üzerinde yürüyerek dengesini koruyor.
B. bir şemsiye",False
"Bir adam masadan uzaklaşıyor. adam
Şıklar:
A. metal bir plaka alıyor.
B. bir egzersiz makinesinin üzerine oturur.
C. eldivenini sol eline sürüyor.
D. kendisine karşı bir ip çekmeye başlar.",C,"D
Soru: Bir çocuk bir tahta direğe bağlı ipin ucunda takla atıyor. çocuk
Şıklar:
A. ip",False
"Genç bir adam, açık havadaki berber koltuğunda birkaç yaşlı adamın saçını kesiyor. saç kesen adam
Şıklar:
A. bir berber dükkanının içinde konuşuyor.
B. arkada.
C. doğru yerde bir fotoğraf için poz verirken görülüyor.
D. yaşını göstermek için.",A,"C
Soru: Bir çocuk bir topu havaya fırl",False
"İki adam iç mahkemede. Birlikte raketbol oyunu oynuyorlar. Onlar
Şıklar:
A. raketlerini doğrultup sopayla topa vuruyorlar.
B. Raketbol raketlerini kupa olarak kullanıyorlar.
C. Oyun sırasında topa vurun.
D. sırayla topu duvara ileri geri vurun.",D,"A
Soru: Bir grup insan bir arazide. Bir adam
Şıklar:
A. bir motosikleti tam",False
