question,true_answer,predicted_answer,is_correct
"Erica dağıtmak için 20 adet Sevgililer Günü kartı yaptı. Babası ona her birinde 15 kart olan 2 kutu hazır Sevgililer Günü kartı getirdi. Sınıf arkadaşlarına 24, ailesine 5 tane dağıttı ve ailesinden ve arkadaşlarından 17 tane aldı. Erica'nın şimdi kaç tane Sevgililer Günü kartı var?",38,42,False
"Joelle'nin balkonunda 5 orkide ve 4 Afrika papatyası var. Eğer orkidelerin 5, papatyaların ise 10 yaprağı varsa, papatyaların orkidelerden kaç fazla yaprağı vardır?",15,5,False
"Maddy kuzeninin futbol maçı için pizza alıyor. Takımda 12 oyuncu ve 3 antrenör var. Her oyuncu 2 misafir getiriyor. Bir pizza 3 kişiye yetiyor. Her pizza 15 dolar ise, Maddy ne kadar para harcayacak?",195,1200,False
"Josh, bir ay sonra okulun yetenek gösterisinde cambazlık yapabilmek için jonglörlüğe başlamaya karar verir. Üç top ile jonglörlük yapmayı pratik yaparak başlar ve her hafta rutinine bir top ekleyerek yavaş yavaş daha iyi hale gelir. Dördüncü haftanın sonunda yetenek gösterisi başlar, ancak Josh sahneye çıktığında kayar ve toplarından üçünü düşürür. Toplardan ikisi, sahneden yuvarlanırken seyirciler tarafından yakalanır, ancak biri salon karanlık olduğu için tamamen kaybolur. Bir iç çekerek, Josh sahnede kaç top ile jonglörlüğe başlar?",4,1,False
"Pierre, Paul ve Jacques 12 kg elma aldı. Peter bunun dörtte birini ve Paul bunun üçte birini istiyor. James'in kaç kilogramı kalır?",5,3.5 kg.,False
1 litre meyve suyu yapmak için Sam'in 5 kilogram portakala ihtiyacı var. Her kilogram portakalın fiyatı 3 dolar. Sam 4 litre meyve suyu yapmak için ne kadar para harcamalıdır?,60,1200,False
"Otomatlar cipsleri 40 sente, çikolata barlarını ise 75 sente satıyor. George 5 dolar harcadı ve 3 paket cips aldı, parasının %1'i kaldı. Kaç tane çikolata barı aldı?",5,2.5.,False
"Bayan Sherman kahvaltı için bir düzine ekmek rulosu yaptı. Altı çocuğunu her birine birer tane vererek doyurduktan sonra, kalan ruloları sekizer parçaya böldü ve tavuklara verdi. Tavuklara kaç parça rulo verdi?",48,80,False
"Cole bir dans yarışması için yeni kot pantolon almak istedi. Mağazada, eski görünümlü kotlar ile eşofman tipi kotlar arasında karar veremedi. Kotlar indirimde olduğu için ikisini de almaya karar verdi. Eski görünümlü kotlar 28 dolar iken, eşofman tipi kotlar eski görünümlü kotlardan 6 dolar daha ucuzdu. Toplamda 6 dolar tasarruf etti. Eğer tasarrufun 1/3'ünü eşofman tipi kotlardan, geri kalanını ise eski görünümlü kotlardan yaptıysa, eşofman tipi kotların orijinal fiyatı eski görünümlü kotlara göre ne kadar daha fazlaydı?",8,20.00 - 14.00 = 6.00. 6.00 / (6.00 + 22.00) = 0.214. Yani eşofman tipi kotların fiyatı 22.00 - (22.00 * 0.214) = 17.00. Yani eşofman tipi kotların fiyatı eski görünümlü kotlara göre 17.00 - 22.00 = -5.00. Yani 5.00 daha az. 5.00 / 28.00 = 0.179. Yani eski görünümlü kotların fiyatı 28.00 * 0.179 = 5.02 daha fazlaydı. Yani eşofman tipi kotların fiyatı eski görünümlü kotlara göre 5.02 - 5.00 = 0.02 daha az. Yani 0.02 / 6.00 = 0.0033. Yani 6.00 * 0.0033 = 0.0198. Yani eşofman tipi kotların fiyatı eski görünümlü kotlara göre 0.0198 ≈ 0.02 daha az. Yani 0,False
"Mark ikinci kat penceresinin altına, yerden 20 feet yükseklikte bir fasulye sırığı diker. Fasulye sırığı her gün boyunu iki katına çıkarır. Eğer fasulye sırığı 4 feet boyunda başlarsa, Mark'ın penceresinden daha yüksek olması kaç gün sürer?",3,4 gün.,False
"Topher, yeşil dev, kocaman ayakkabılar giyer. Onun bir ayakkabısının uzunluğu, Bobby'nin bir ayakkabısının uzunluğunun dokuz katı artı 10 inçtir. Eğer Topher'in bir ayakkabısının uzunluğu 8 ayak 4 inç ise, Bobby'nin bir ayakkabısının uzunluğu kaç inçtir?",10,4.5.,False
"Charlie bir tenis profesyonelidir. Günün çoğunu başkalarına oyunlarını nasıl geliştirecekleri konusunda ders vererek geçirir. Standart ders ücreti saat başına 80 dolar olup, bir gazilere ders verirken ücretini %25 oranında düşürür. Eğer bugün Charlie standart ücretle 4 adet 1 saatlik ders ve bir gazilere 2 adet 1 saatlik ders verirse, gün sonunda toplam kaç dolar kazanmış olacak?",440,640.00.,False
Bir restoranda 4 ayaklı 40 masa ve 3 ayaklı 50 masa bulunmaktadır. Restoranın masalarının toplam ayak sayısını hesaplayın.,310,2600 ayak.,False
John 10 köpek bakar. Her köpek günlük yürüyüş ve ihtiyaçlarını gidermek için 0.5 saat sürer. Haftada kaç saat köpek bakımıyla geçirir?,35,70.5,False
"Mary 3 paket M&M alır. İlk pakette 300 M&M var. İkinci pakette ilk paketten 12 fazla M&M var ve üçüncü pakette bir delik var, bu yüzden sadece ilk paketteki M&M'lerin yarısı kadar var. Mary toplamda kaç M&M almış oldu?",762,720,False
Joseph'un Martha'nın 3 katı kadar defteri vardı. Martha daha fazla deftere ihtiyacı olduğuna karar verdi ve toplamda 7 defteri olacak şekilde 5 tane daha aldı. Şimdi Joseph'ten kaç tane daha fazla defteri var?,1,8,False
"Çiftlikte 30 inek ve hayvanat bahçesinde 20 koyun var. Hayvanat bahçesinde çiftliktekinin iki katı kadar inek var. Çiftlik, hayvanat bahçesindekinin yarısı kadar koyuna sahip. Çiftlik ve hayvanat bahçesi toplamda kaç hayvana sahip?",120,70,False
"Charlie'nin 10 tane çıkartması vardı. Bir alışveriş merkezindeki dükkândan 21 tane çıkartma satın aldı ve doğum gününde 23 tane çıkartma aldı. Sonra Charlie, çıkartmaların 9 tanesini kız kardeşine verdi ve bir tebrik kartını süslemek için 28 tanesini kullandı. Charlie'nin kaç tane çıkartması kaldı?",17,5,False
"Jack'in binasındaki asansör en fazla 700 kg yük taşıyabilir. Bir yetişkin ortalama 80 kg ağırlığındadır. Eğer Jack asansöre 8 diğer yetişkinle binerse, maksimum yük kapasitesini ne kadar aşmış olacaklar?",20,280 kg.,False
"Jerry altı yüzlü bir zar atıyor. Üçten büyük bir sayı atma olasılığı, ard arda iki çift sayı atma olasılığından yüzde olarak ifade edildiğinde ne kadar daha fazladır?",25,50),False
James sigorta satın almak zorunda. Kaza geçirdiği için normalden %60 daha fazla ödüyor. Normal maliyet aylık 120 dolar. Yılda ne kadar ödüyor?,2304,8640,False
Eğitim mağazası her bir defteri 1.50 dolar ve her bir tükenmez kalemi 0.5 dolar fiyatından satıyor. William beş defter ve bir tükenmez kalem satın aldı. Toplamda ne kadar harcadı?,8,9.0,False
Prens bir kasaptır. Çalıştığı her saat başına 15kg et satmaktadır ve günde 10 saat çalışmaktadır. Arkadaşı Bill ona 750kg ağırlığında bir boğa verir. Prens'in Bill'in boğasından elde ettiği eti satması kaç gün sürecek?,5,20.5 (günlük 150 kg et satması için),False
"Andrew 200 mini tarçınlı rulo ve 300 mini yaban mersinli muffin pişirir. Normal bir tarçınlı rulonun 600 kalorisi ve normal bir yaban mersinli muffinin 450 kalorisi vardır. Eğer mini bir hamur işinin kalorisi, normal versiyonunun 1/3'ü kadarsa, Andrew'ün pişirdiği hamur işlerinin toplam kaç kalorisi vardır?",85000,3300000.0,False
James günde 80 e-posta alıyor. Bu e-postaların %20'si herhangi bir yanıt gerektirmiyor. Geri kalanlarına yanıt veriyor. 5 günlük bir iş haftasında kaç e-postaya yanıt verir?,320,9600.0,False
"Sasha, biraz kereste aldıktan sonra son birkaç ayda kerestenin fiyatlarının %50 arttığını fark eder. Artanları olduğu için onları satmaya karar verir. On tane 2 x 4 x 10 kereste tahtası var ve her biri kendisine 10 dolar mal olmuş. Ayrıca, her birini 16 dolardan aldığı beş tane 4 x 4 x 10 kereste tahtası da var. Eğer hepsini satar ise, ne kadar kar eder?",90,2400.0,False
"2000 dolar kar etmek için, Isaias çiftliğinden pazara götürmeyi planladığı tavukları tanesi 50 dolardan satmak zorunda. Eğer Isaias'ın çiftliğinde 300 tavuk varsa ve bunların 3/5'ini satmayı planlıyorsa, Isaias pazara satış için götürdüğü tavukları ne kadar paraya almıştır?",7000,27000,False
"Öğretmen, öğrencileri için tebeşir tahtasına matematik denklemleri yazmak için 5 inçlik bir tebeşir parçası kullanır. Öğretmen tebeşiri tasarruflu kullanmayı sevdiği için, her gün tebeşirin sadece %20'sini kullanmaya çalışır. Öğretmen çok küçük bir tebeşir parçasıyla yazamadığı için, 2 inçten küçük olduğunda tebeşiri geri dönüştürür. Pazartesi günü öğretmen yeni bir tebeşir parçası kullandı. Öğrencileri o gün ekstra yardıma ihtiyaç duyduğu için, normalden daha fazla yazdı. Gün sonunda tebeşirin %45'ini tüketmiş oldu. Eğer öğretmen her gün sadece %20 tebeşir kullanmaya geri dönerse, bu tebeşir parçasını geri dönüştürmesi gereken güne kadar kaç günü vardır?",2,8.5 gün.,False
"Ophelia ve Jenna aynı apartman dairesinde yaşıyorlar. Her birinin sandalyelerinden 2 eksik kanepe var. Jenna'nın Ophelia'nın sandalyelerinden 3 katı kadar sandalyesi var. Eğer Ophelia'nın 20 kanepe varsa, ikisinin toplam kaç kanepe ve sandalyesi olduğunu hesaplayın.",172,"60 kanepe, 43 sandalye.",False
"Jeff ve Brad aralarında 100 doları bölüşmeye çalışıyorlar. Jeff, Brad'in aldığının 4 katı kadar alıyor. Jeff kaç dolar alır?",80,64,False
"Yirmi turist bir alışveriş merkezi otoparkında 700 kabuk buldu. Mümkün olduğunca çok kabuk bulmak için Alfa, Bulucular ve Gidip Getirenler olmak üzere üç gruba ayrıldılar. Eğer Alfa takımı kabukların %40'ını ve Bulucular takımı kalan kabukların %60'ını bulduysa, Gidip Getirenler takımı kaç kabuk buldu?",168,1400,False
"Henry ve 3 arkadaşı öğle yemeği için 7 pizza sipariş eder. Her pizza 8 dilime kesilir. Henry ve arkadaşları pizzaları eşit olarak paylaşmak isterlerse, her biri kaç dilim alabilir?",14,4,False
Jason'ın ayda 1000 dakikalık bir telefon planı var. Her gün patronuyla 15 dakikalık bir telefon görüşmesi yapıyor ve bu ay başka insanlarla 300 ekstra dakika telefon görüşmesi yapmış. Bu ay 30 gün olduğuna göre Jason'ın kaç dakikası kalmıştır?,250,1300 dakika kalmıştır.,False
"Cecelia süt dükkanına gitti ve bir galonluk kavanozun, yarım galonluk kavanozdan 2 dolar daha pahalı olduğunu öğrendi. Eğer bir galonluk kavanoz 5 dolar ise, 10 galonluk kavanoz ve 16 yarım galonluk kavanoza toplam ne kadar para harcadığını hesaplayın.",98,110.00,False
John günde 30 iş döngüsü yapar. Her döngüde 5 farklı görev bulunmakta ve her görev 1.20 dolar kazandırır. Eğer tam 7 günlük bir hafta çalışırsa ne kadar kazanır?,1260,4080.00,False
"Bir su deposu 120 litre su ile doldurulmuştur. Celine, küçük bahçesini sulamak için depodan 90 litre su kullanmıştır. Daha sonra kalan miktarın iki katı kadar yağmur suyu toplayabilmiştir. Şimdi depoda kaç litre su vardır?",90,40,False
"Bir kayanın üzerinde 50 kedi vardı. Dört tekne geldi ve her biri 5'er kedi götürdü, daha sonra kalan kedilerin 3/5'i gördükleri bir fare peşinden koştu. Kayanın üzerinde kaç kedi kaldı?",12,30.5 → 30 (kalan kedi sayısı) → 30/2 = 15 → 15 * 5/3 = 25 → 50 - 25 = 25 → 25 - 15 = 10 → 10 * 2 = 20 → 50 - 20 = 30.5 → 30.5 → 30.5 → 30.5 → 30.5 → 30.5 → 30.5 → 30.5 → 30.5 → 30.5 → 30.5 → 30.5 → 30.5 → 30.5 → 30.5 → 30.5 → 30.5 → 30.5 → 30.5 → 30.5 → 30.5 → 30.5 → 30.5 → 30.5 → 30.5 → 30.5 → 30.5 → 30.5 → 30.5 → 30.5 → 30.5 → 30.5 → 30.5 → 30.5 → 30.5 → 30.5 → 30.5 → 30.5,False
"Cho saatte 14 kilometre hızla 8 saat yürüdü. Chloe saatte 9 kilometre hızla yürüdü ve 5 saat sonra durdu. Cho, Chloe'den kaç kilometre daha fazla yürümüş oldu?",67,14 kilometre.,False
Greg üç küçük kardeşiyle sokakta yürürken 20 dolar buldu. Kardeşlerine adil olmak için parayı eşit olarak bölmeye karar verdi. Her biri ne kadar para aldı?,5,"5,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33",False
"Anthony, pizza salonu için kuponları posta yoluyla gönderiyor. 700 adet küçük kupon ve iki katı kadar büyük kupon göndermek istiyor. Her küçük kuponun posta masrafı 5 sent ve her büyük kuponun posta masrafı 15 sent ise, toplamda posta masrafı olarak ne kadar harcar?",245,"5950 sent veya 59,50 dolar.",False
"Tatiana hafta sonunu ne kadarını futbol oynayarak geçirmek istediğine karar veriyor. Cumartesi için 7 saat, Pazar için 5 saat vakti var. Zamanını futbol, video oyunları ve okuma arasında bölüştürüyor. Eğer 3 saatini okuyarak geçirir ve kalan zamanın 1/3'ünü video oyunları oynayarak geçirirse, hafta sonunun yüzde kaçını futbol oynayarak geçirir?",50,42.5% veya 0.425.,False
"Colby her biri beş sent olan sakız topları almak istiyor. Eğer 8 çeyrek, 6 on sentlik, 14 beş sentlik ve 15 kuruşu varsa, kaç tane alabilir?",69,30,False
Brenda yılda orijinal miktarın üç çeyreği oranında basit faiz biriktiren bir plana 300 dolar yatırdı. 3 yıl sonra toplamda ne kadarı olacak?,975,375.00,False
"Dora, 6 dolarlık bir atlama ipi, 11 dolarlık bir masa oyunu ve 2 dolarlık bir oyun topu almak istiyor. Harçlığından 2 dolar biriktirmiş ve annesi ona 16 dolar vermiş. Dora, atlama ipini, oyunu ve topu almak için ne kadar daha paraya ihtiyaç duyar?",1,9.00,False
"Jenna'nın başlangıçta 8 safiri vardır. 3 safiri iki yakut ile takas eder. Eğer safirlerin değeri 800 dolar ve yakutların değeri 1200 dolar ise, tüm mücevherlerinin değeri ne kadardır?",6400,2400,False
"Bill yeni bir kamyon sipariş ediyor. Birkaç ek özellikle iki tonluk kamyon satın almaya karar verdi: king kabin yükseltmesi, çekme paketi, deri koltuklar, basamaklar ve yükseltilmiş dış aydınlatma paketi. Kamyonun ana fiyatı 30.000 dolar ve diğer özellikler ekstra ücrete tabi. King kabin ekstra 7.500 dolar, deri koltuklar king kabin yükseltmesinin maliyetinin üçte biri, basamaklar deri koltuklardan 500 dolar daha az ve yükseltilmiş dış aydınlatma paketi 1.500 dolar. Bill'in yeni kamyonunun toplam maliyeti, dolar olarak nedir?",43.500,39.750.00,False
"Bir köfte sandviçinde 4 köfte bulunmaktadır. Sidney ondan 3 eksik köfte sandviçi sipariş etti. Sonra Mark, Sidney'nin köfte sandviçlerinden 4 tanesini yedi. Böylece Sidney başka üç sandviç daha sipariş etti. Geriye kalan sandviçlerde kaç köfte vardı?",24,"12, 2, 12, 12, 6, 16, 12, 30, 1520, 21, 72, 45, 6, 260, 40, 24, 8, 3, 15, 3, 2, 12, 8, 24, 12, 8, 6, 2, 4, 6, 12, 8, 8, 2, 4, 8, 8, 2, 4, 4, 12, 12, 12, 16, 2, 8, 8, 12, 4, 12, 4, 12, 4, 12, 4, 12, 4, 12, 4, 12, 4, 12, 4, 12, 4, 12, 4, 12, 4, 12, 4, 12, 4, 12, 4, 12, 4, 12, 4, 12, 4, 12, 4, 12, 4,",False
"Bir dükkan okul malzemeleri satmaktadır. Bir defterin fiyatı 1.50 dolar, bir kalem 0.25 dolar, bir hesap makinesi 12 dolar ve bir geometri takımı 10 dolardır. Daniel bir mühendislik öğrencisidir ve beş defter, iki kalem, bir hesap makinesi ve bir geometri takımı almak istemektedir. Dükkan, satın alınan tüm ürünlerde %10 indirim yapmaktadır. Daniel istediği tüm malzemeler için ne kadar ödemek zorundadır?",27,36.75,False
"Bir çuval un 8 eşit parçaya bölünerek her biri 2 kilogram olacak şekilde ayrılmıştır. Toplamda üç çuvalda, bölünmeden önce kaç kilogram un vardı?",48,96,False
"Her ay Madeline, köpeği için yiyecek, ödül maması ve ilaç almak zorunda. Yiyecek haftalık 25 dolar. Ödül maması aylık 20 dolar. İlaç aylık 100 dolar. Eğer bir ayda 4 hafta varsa, Madeline köpeği için yılda ne kadar para harcar?",2640,3120,False
"Charisma her gün 8 saat çalışır. Çalıştığı her saat başı kalkıp 5 dakika yürümesi için onu hatırlatan bir zamanlayıcısı var. Ofiste 5 gün geçirdikten sonra, toplam kaç dakika yürümüş olur?",200,4000 dakika.,False
"Greg'in hatırlatma olarak günde üç kez çalacak şekilde ayarlanmış bir alarmı var. Alarm çaldığında, Greg kapatana kadar çalmaya devam eder. Bugün ilk çaldığında dört kez çaldı. İkinci çaldığında, ilk seferin üç katı kadar çaldı. Üçüncü kez, ikinci seferin yarısı kadar çaldı. Alarm toplamda kaç kez çaldı?",22,14,False
"Rosie saatte 10 mil hızla 3 saat koşabilir. Bundan sonra, saatte 5 mil hızla koşar. 7 saatte kaç mil koşabilir?",50,80.0.,False
"Griffin'ın 24 tane patates kızartması vardı, ancak Kyle onlardan 5 tanesini aldı. Billy, Kyle'ın aldığının iki katını aldı. Ginger, Griffin'a kendi patates kızartmalarından bir avuç verdi ve sonra Colby, Kyle'ın aldığından 3 eksik olarak Griffin'den aldı. Sonunda Griffin'ın 27 tane patates kızartması varsa, Ginger Griffin'a kaç tane patates kızartması verdi?",20,10,False
"Sitti ve Juris sırasıyla 34 ve 22 portakal aldılar. İkisi de bu portakalları 6 diğer arkadaşlarıyla eşit olarak paylaşmaya karar verirse, herkes kaç portakal alır?",7,"8.5, 6.83, 6.83, 6.83, 6.83, 6.83, 6.83, 6.83, 6.83, 6.83, 6.83, 6.83, 6.83, 6.83, 6.83, 6.83, 6.83, 6.83, 6.83, 6.83, 6.83, 6.83, 6.83, 6.83, 6.83, 6.83, 6.83, 6.83, 6.83, 6.83, 6.83, 6.83, 6.83, 6.83, 6.83, 6.83, 6.83, 6.83, 6.83, 6.83, 6.83, 6.83, 6.83, 6.83, 6.83, 6.83, 6.83, 6.83, 6.83, 6.83, 6.83,",False
Lorraine ile Colleen etiketleri düğmelerle takas ediyorlar. Her büyük etiket bir büyük düğmeye veya üç küçük düğmeye değer. Bir küçük etiket bir küçük düğmeye değer. Bir büyük düğme üç küçük etikete değer. Lorraine başlangıçta 30 küçük etiket ve 40 büyük etiketle başlıyor. Küçük etiketlerinin %90'ını büyük düğmelerle takas ediyor. Büyük etiketlerinin %50'sini büyük düğmelerle takas ediyor ve geri kalanını küçük düğmelerle takas ediyor. Sonunda kaç düğmesi oluyor?,89,1465,False
"Adams ailesi kurabiye yapmakla meşgul. Şimdiye kadar 7995 kurabiye yapmışlar. 2595 adet renkli kurabiye, 3075 adet yulaflı kurabiye ve bir miktar çikolata parçacıklı kurabiye yapmışlar. Çikolata parçacıklı kurabiye olarak kaç tane yapmışlar?",2325,1555,False
Beş Bayraklar'daki en büyük su kaydırağı 300 feet uzunluğundadır ve insanlar dakikada 60 feet hızla kayarlar. İkinci en büyük su kaydırağı ise 240 feet uzunluğunda fakat daha dik olduğu için insanlar dakikada 80 feet hızla kayarlar. En büyük kaydıraktan kaymanın ikinci en büyük kaydıraktan kaymaya göre ne kadar daha uzun sürdüğünü hesaplayınız?,2,6 dakika.,False
"Calvin ailesine akşam yemeği için çorba yapıyor. Dört yetişkinin ya da sekiz çocuğun kasesini doldurabilecek kadar çorbası olan bir tenceresi var. O bir yetişkin ve yetişkin eşi ve iki çocuğuyla birlikte yemek yiyecek. Herkes yemekte bir kase yediğinde, çocuklar kalan çorbadan öğle yemeği için kaç kere birer kase çorba yiyebilir?",1,3.5,False
"Bir hayır kurumu bahçe satışı yapmaya karar verir. 10 kişi her biri 5 kutu eşya bağışlar. Ayrıca zaten 10 kutu eşyaları var. Her masaya 2 kutuluk eşya sığdırabilirler. Eğer zaten 15 masa sahiplerse, kaç tane yeni masa ihtiyaçları var?",15,5,False
"Wells'ın annesi yerel mağazada karpuz, biber ve portakal satıyor. Bir karpuz, her bir biberin maliyetinin üç katıdır. Bir portakal, bir karpuzun maliyetinden 5 dolar daha azdır. Dillon, 4 karpuz, 20 biber ve 10 portakal almak için mağazaya gönderiliyor. Her biber 15$ ise, toplamda ne kadar para harcayacak?",880,3450.00,False
"Sıcaklık 2 derece Celsius'tu. Gece boyunca 8 derece düştü ve sabahleyin 3 derece arttı. Sabahleyin sıcaklık, derece Celsius olarak, kaçtı?",-3,5,False
"Büyük piramitler, Sahir'in evinin girişinde durduğunuzda yerden 32 derece açıyla yer alır. Güneş, Sahir'in evine göre piramitten dümdüz yukarıya saatte 5 derece hızla hareket ediyor. Eğer güneş piramidin ucundan başlayıp 10 saat hareket ederse, yerden güneşe kadar olan açı kaç derece olur?",82,78.6°.,False
James 4 masa birleştiriyor. Her masanın 4 ayağı var ve her ayak için 2 vida gerekiyor. 40 vida var. Kaç vida artar?,8,24,False
"Stetson, her yediği portakal için Alec'e 10 dolar vereceği konusunda bahse girdi. Çiftlikteyken, Stetson topladıkları portakalların 2/5'ini yedi. Eğer 60 portakal topladılarsa, Stetson'un toplam ne kadar para vazgeçtiğini hesaplayın?",240,1200.00.,False
"Her bir muffin için Svetlana'nın 5 yemek kaşığı un, 3 yemek kaşığı şeker ve 0.25 yemek kaşığı tuz gerekiyordu. Svetlana 16 muffin yapmak için kaç yemek kaşığı kuru malzeme gerekecekti?",132,"336

Soru 15: Bir mağazada 12 adet farklı tipte ayakkabı satılıyor. Her ayakkabı 50 dolara satılıyor. Müşteri 4 farklı tipte ayakkabı satın aldı. Toplam",False
Bir elma bahçesi elmaları 10'lu torbalar halinde satmaktadır. Bahçe bir gün toplam 2000 elma satmıştır. Bahçe bu satıştan torba başına 5 dolar olmak üzere toplamda ne kadar kazanmıştır?,1000,10000,False
"Aiden mahalle pikniği için ünlü lokanta baharatlı köftelerini yapıyor. Kullandığı her bir pound kıymaya iki yemek kaşığı gizli lokanta baharatı ekliyor. Her bir pound etten on altı köfte çıkıyor. Eğer piknik için 80 köfte yapmak istiyorsa, ne kadar gizli baharatına ihtiyacı olacak?",10,4.8,False
"Güney Amerika'da 26 ülke bulunmakta ve her ülkede 1000 kişinin yaşadığı 5 şehir bulunmaktadır. Eğer tüm nüfus bu şehirlerde yaşıyorsa, Güney Amerika'da toplam kaç kişi yaşamaktadır?",130000,26000,False
"Bir çiftçi tarlasında saman balyalıyor. Her saatte çiftçi 5 balya yapıyor. Aynı zamanda bir kamyon saman balyalarını topluyor. Her saatte kamyon 3 balya saman alıyor. Eğer çiftçi ve kamyon şoförü 6 saatlik bir gün geçirirse, tarlada kaç balya saman kalır?",12,0.,False
"Leyla pazardan 3 salatalık alır. Her bir salatalık 2 dolardır. Jack bakkaldan 5 domates alır. Her bir domates 1 dolardır. Chase çiftçi pazarından 1 adet marul alır. Her bir marul 3 dolardır. Birlikte, potluk için salata yapmak için üçü toplamda ne kadar harcadılar?",14,13.00,False
"Dexter'ın beş tane domuzu var. Her biri günde iki kez 4 pound yem yiyor. Eğer Dexter 300 pound yem sipariş ettiyse, bir hafta sonra kaç pound yem kaldı?",20,1000 pound.,False
"Gloria ayakkabı alışverişindeyken bütçesine uygun bir çift bot bulur. Ancak, botlarla aynı fiyatın beş dolar altında olan iki çift yüksek topuklu ayakkabı arasında seçim yapmak zorundadır. Eğer topuklu ayakkabılardan bir çifti 33 dolar ve diğeri iki katı kadar pahalıysa, botların fiyatı kaç dolardır?",104,45.0,False
Elise babasının 250 kitaplık koleksiyonunu üç yıldır satıyor. Her kitap 20$'dan satılıyor ve ilk yıl bu yıl sattığından iki kat fazla kitap satmış. Şu anda 50 satılmamış kitap var ve bu yılki satış adedi 45. İkinci yılda toplam ne kadar para kazandı?,1300,9000,False
"Sam ekmek satıyor. Haftada 120 kasa ekmek satma hedefi var. Bir hafta Pazartesi ve Cuma günleri kapalıydı. Hafta sonu 20 kasa sattı. Salı günü 15 kasa, Çarşamba günü 12 kasa ve Perşembe günü 18 kasa sattı. Sam haftalık hedefinden kaç kasa eksik kaldı?",55,5,False
İmma'nın 3 kedisi var. Kedilerini günde iki kez 60 gram kedi maması ile besliyor. 720 gram kedi maması kaç gün yeter?,2,8 Gün.,False
Gunter kavanozdaki jelibonları saymaya çalışıyor. Arkadaşlarına kavanozda kaç tane olduğunu düşündüklerini soruyor. Birisi 80 diyor. Diğeri ilk kişinin söylediğinin yarısından 20 fazlasını söylüyor. Üçüncüsü ise ilk kişinin söylediğinden %25 fazlasını söylüyor. Ortalama tahminleri nedir?,80,84.33333333333333 (dört rakamın ortalamasını bulmak için),False
"John ve DeSean birlikte s'mores yapmak için bir poşet marshmallow aldılar. Poşette 35 marshmallow var. Her s'more için bir marshmallow kullanılıyor. Eğer John 9 s'more yaparsa, DeSean 9 s'more yaparsa ve 3 marshmallowu yere düşürürlerse, poşette kalan marshmallowlarla her çocuk kaçar s'more yapabilir?",7,5 5 6 5 8 0 0 2 2 0 1 3 4 7 9 3 3 3 2 0 1 2 3 4 7 9 3 3 3 2 0 1 2 3 4 7 9 3 3 3 2 0 1 2 3 4 7 9 3 3 3 2 0 1 2 3 4 7 9 3 3 3 2 0 1 2 3 4 7 9 3 3 3 2 0 1 2 3 4 7 9 3 3 3 2 0 1 2 3 4 7 9 3 3 3 2 0 1 2 3 4 7 9 3 3 3 2 0 1 2 3 4 7 9 3 3 3 2 0 1 2 3 4 7 9 3 3 3,False
"Mark, karısına sürpriz bir parti için iki mekan arasında seçim yapmaya çalışıyor. İlk mekan, kaç kişi katılırsa katılsın sabit olarak 200 dolar ücret alıyor. İkinci mekan ise katılan her kişi başına 25 dolar alıyor. Ancak, ilk mekan yemek içermiyor ve Mark, katılan her kişi için yemeğin maliyetini 5 dolar olarak tahmin ediyor. İkinci mekanda ise her misafir için yemek fiyata dahil. İki mekanın maliyetinin eşit olması için kaç misafir gereklidir?",10,40,False
"Bir evcil hayvan dükkanında şu anda 5 köpek, 2 kedi ve 10 kuş bulunmaktadır. Dükandaki evcil hayvanların toplamda kaç bacağı vardır?",48,62 + 10 + 10 = 82 + 10 = 92 + 10 = 102 + 5 + 2 = 109 + 5 = 114 + 2 = 116 + 10 = 126 + 5 = 131 = 131 + 2 = 133 + 2 = 135 + 5 = 140 + 10 = 150 = 150 + 5 = 155 = 155 + 5 = 160 = 160 + 10 = 170 = 170 + 5 = 175 = 175 + 5 = 180 = 180 + 10 = 190 = 190 + 5 = 195 = 195 + 5 = 200 = 200 + 5 = 205 = 205 + 5 = 210 = 210 + 5 = 215 = 215 + 5 = 220 = 220 + 5 = 225 = 225 + 5 = 230 = 230 + 5 = 235 = 235 + 5 = 240 = 240 + 5 = 245 = 245 + 5 = 250 = 250 + 5 = 255 =,False
"Okul salonundaki öğrenci sayısı 1000 idi. Salonun A, B ve C olmak üzere 3 girişi vardı ve bunlar aynı zamanda çıkış olarak da kullanılıyordu. Bir toplantıdan sonra öğrencilerin %30'u A çıkışından binadan çıktı, kalanların 3/5'i B çıkışından çıktı ve geri kalanlar C çıkışından çıktı, C çıkışından çıkan öğrenci sayısını hesaplayın.",280,200,False
"Judy hafta içi her gün 5 dans dersi verir ve Cumartesi günü 8 ders verir. Her sınıfta 15 öğrenci varsa ve her öğrenciden 15.00 dolar ücret alıyorsa, bir haftada ne kadar para kazanır?",7425,1050.00,False
