question,true_answer,predicted_answer,is_correct
Juan fırınına menüsüne kruvasan eklemek istiyor. Bir düzine kruvasan yapmak için 1/4 pound tereyağı gerekiyor. Haftada bir gün için günde 4 düzine yaparak başlamak istiyor. Bu kruvasanları yapmak için kaç pound tereyağına ihtiyacı olacak?,7,12.5,False
"Richard, Jerry ve Robert 60 kirazı paylaşacaklar. Eğer Robert'ın 30 kirazı varsa ve Richard'dan 10 fazlası varsa, Robert'ın Jerry'den kaç fazla kirazı vardır?",20,5,False
"Öğrenci konseyi seçiminde, aday A oyların %20'sini alırken, aday B aday A'nın oylarının %50 fazlasını aldı. Geriye kalan oylar aday C'ye verildi. Eğer 100 seçmen varsa, aday C kaç oy aldı?",50,1 2/7,False
"Tom ayda 4 kez araba yıkatıyor. Eğer her araba yıkama 15 dolar ise, bir yılda ne kadar öder?",720,720,True
"Jill saat başına öğretmenlik yapmak için 20 dolar, liderlik koçluğu yapmak için 30 dolar alıyor. Eğer yılda 50 hafta, haftada 35 saat öğretmenlik ve haftada 15 saat koçluk yaparsa, yıllık maaşı ne olur?",57500,75000.0,False
"Charlie'nin botları Sophie'nin botlarının beş katı büyüklüğünde. Eğer Sophie'nin botları beş numara ise, ikisinin giydiği ayakkabının ortalama numarası nedir?",15,"1250
Soru 16: Bir futbol maçında 22 kişi forma giymi",False
"Bir yarışta 240 Asyalı vardı, 80'i Japondu ve geri kalanı Çinliydi. Çin takımındaki erkek sayısı 60 ise, Çin takımında kaç kız vardı?",100,140,False
"John kendisi, 2 çocuğu ve eşi için yeni telefonlar almaya karar verir. İlk 2 telefon sonrası her telefon yarı fiyatına. Eğer telefonun fiyatı 600 dolar ise hepsi için toplam ne kadar ödedi?",1800,960.00.,False
"Samwell bir beyaz eşya mağazası sahibi. Bu hafta, satışlarının dörtte biri akıllı televizyonlar, sekizde biri analog televizyonlar ve geri kalanı OLED televizyonlar. Toplamda 40 televizyon satabildilerse, kaç tane OLED televizyon satabilmişlerdir?",25,16,False
Mark yüzde 20 kazanma şansına sahip bir piyango bileti alır ve kazanma olasılığı üç kat daha yüksek olan ikinci bir piyango bileti alır. İki biletin de kazanma ihtimali yüzde olarak ifade edildiğinde nedir?,12,0.16 (yani %16) ve 0.48 (yani %48) ile toplam 0.64 (yani %64) olur.,False
Steve 60 yaşındadır. Karısı ondan 4 yaş büyüktür. Oğulları şu anda annesinin yaşının yarısı kadar yaşındadır ve oğullarının karısı kocasından 3 yaş küçüktür. Steve'in gelini kaç yaşındadır?,29,38,False
"Bir kişi bir evin yarısını 5 günde boyayabiliyorsa, 5 kişi bir tüm evi boyamak için kaç saat harcar?",48,10 saat.,False
"Jen haftada 6 gün günde 7.5 saat çalışır. Saatlik ücreti 1.5 dolar. Jen, tam katılım sağladığı takdirde ekstra 10 dolar alır. Diyelim ki Jen Nisan ayında hiç devamsızlık yapmadı ve Nisan'da tam olarak 4 hafta var, Jen ne kadar alacak?",280,540.0,False
"Bir tüccar, çiftçiden her biri 20 dolar olan bir miktar buğday çuvalı satın alır. Her çuvalı çiftlikten depoya taşımak 2 dolara mal oluyorsa ve tüccar, her bir çuvalı 30 dolardan satarak toplamda 400 dolar kar elde ettiyse, kaç çuval satmıştır?",50,16,False
Bir otobüs saatte 60 mil hızla 5 saat boyunca seyahat eder. Bir araba saatte 30 mil hızla 8 saat boyunca seyahat eder. Otobüs arabadan kaç mil daha fazla gitmiştir?,60,240 mil.,False
"Stetson, her yediği portakal için Alec'e 10 dolar vereceği konusunda bahse girdi. Çiftlikteyken, Stetson topladıkları portakalların 2/5'ini yedi. Eğer 60 portakal topladılarsa, Stetson'un toplam ne kadar para vazgeçtiğini hesaplayın?",240,1200.0,False
"Beslenme bilgilerine göre, bir paket cipsin porsiyon başına 250 kalorisi var. Eğer 300g'lık bir pakette 5 porsiyon varsa, günlük kalori hedefiniz 2000 ve zaten 1800 kalori tükettiyseniz, kaç gram yiyebilirsiniz?",48,120 g.,False
"Ian'ın 40 feet uzunluğunda bir tahtası var. İki parça elde edebilmek için bir kesim yapmaya karar verir. Daha uzun parça, daha kısa parçadan 4 kat daha uzundur. Daha uzun parça ne kadar uzundur?",32,20 feet.,False
"Peter, Paul ve Jean'ın toplam yaşı 100 yaşındadır. Paul'un yaşı, John'dan 10 yaş büyüktür ve Peter'ın yaşı, Paul ile John'un yaşlarının toplamına eşittir. Peter'ın yaşını bulun.",50,40,False
"Bob büyük bir otel için çamaşır yıkama işinden sorumludur. Her odada iki çarşaf, bir yorgan, çarşafların iki katı kadar yastık kılıfı ve yastık kılıflarının iki katı kadar havlu bulunmaktadır. 80 odada kaç parça çamaşır vardır?",1200,5600 parça çamaşır.,False
Ted başlangıçta 200 doları var. Her biri 16 dolardan 3 kitap ve her biri 6 dolardan 3 kalem alıyor. Toplamda ne kadar harcadı?,66,120,False
Joseph'un Mayıs ayındaki harcaması 500 dolar idi. Haziran ayında harcaması 60 dolar daha azdı. Bu iki ay için toplam harcaması ne kadar oldu?,940,460,False
"Molly kız kardeşi için bir doğum günü partisi düzenliyor ve 16 kişiyi davet etti. 10 kişi kişi başı 6,50 dolar olan tavuk salatasını istiyor ve 6 kişi kişi başı 6 dolar olan makarna salatasını istiyor. Molly catering için toplam ne kadar ödeyecek?",101,102.0,False
"Greta ve Celinda kurabiye yapıyorlar. Greta 30 kurabiye pişiriyor ve Celinda iki kat fazla pişiriyor. Eğer ikili, kurabiyeler soğurken 10 tanesini yerlerse ve geri kalanını bir kutuya koyarlarsa, kutuda kaç kurabiye vardır?",80,50,False
"Mason saatte 8 mil hızla bisiklet yolculuğunda. 4 saat yol alıyor, biraz dinleniyor ve ardından başka 6 saat daha devam ediyor. Toplamda kaç mil yol almıştır?",80,80 mil.,False
"John yeni bir dizi izlemeye başladı. Her bölüm 20 dakika sürüyor ve toplam bölüm sayısı, her bölümdeki dakika sayısının yarısı kadar. John her bölümü izlerse diziyi izlemek için kaç dakika harcayacak?",200,4000 dakika.,False
John 80 ayak uzunluğunda bir ağacı keser. Bunun %80'ini odun yapabilir. Onu 4 ayak uzunluğunda odunlara keser. Her bir odundan 5 tahta keser. Daha sonra her bir tahtayı 1.2 dolara satar. Ne kadar kazanır?,96,192.0,False
"Beverly Hills Fırını'ndaki fırıncılar Pazartesi sabahı 200 ekmek pişirdi. Sabah 93 ekmek, öğleden sonra ise 39 ekmek sattılar. Bir bakkal satılmayan 6 ekmeği geri getirdi. Kaç ekmek kaldı?",74,52,False
"Her gün Charisma, ilk uyandığında ve yine uyumadan önce 15 dakika meditasyon yapar. Haftada 5 gün 1 saat yoga yapar. 4 haftada meditasyon/yoga pratiği için ne kadar zaman harcamıştır?",34,2400 dakika.,False
"50 çalışanlı bir şirkette, çalışanların %20'si yöneticidir. Bu %20'nin yalnızca %30'u tüm şirketi denetler. Şirketi kaç çalışan denetlemektedir?",3,15,False
"Eğer Mark 150 pound ağırlığında ise ve Susan, Mark'tan 20 pound daha hafifse. Ve onların arkadaşı Bob, Susan'ın ağırlığının iki katı kadar ağırlığa sahipse. 3 arkadaşın ortalama ağırlığı nedir?",180,140.5,False
James 10 yeni CD alır. Her bir CD'nin fiyatı 15 dolar. CD'leri %40 indirimle alır. Beş tanesini beğenmeyip 40 dolara satar. James'in cebinden çıkan toplam para ne kadar oldu?,50,350.0,False
James nişanlısı için bir yüzük alır. Elmasın fiyatı 600 dolar ve altının fiyatı 300 dolardır. Yapımı için %30 prim öder. Toplamda ne kadar ödedi?,1170,840.0,False
"Bir kuyumcu dükkanında, bir altın mücevherin fiyatı, bir elmas mücevherin fiyatının 4/5'i kadardır. Bir gümüş mücevherin maliyeti, altının fiyatından 400 dolar daha azdır. Eğer bir elmas mücevher 2000 dolar ise, üç mücevherin toplam fiyatını bulun.",4800,3360.00,False
"Toula fırına gitti ve çeşitli hamur işleri satın aldı. Düzine başına 68 dolar olan 3 düzine donut, düzine başına 80 dolar olan 2 düzine mini kek ve düzine başına 55 dolar olan 6 düzine mini cheesecake satın aldı. Toplam maliyet ne kadar oldu?",694,931.00 dolar.,False
"Çiftlikte 30 inek ve hayvanat bahçesinde 20 koyun var. Hayvanat bahçesinde çiftliktekinin iki katı kadar inek var. Çiftlik, hayvanat bahçesindekinin yarısı kadar koyuna sahip. Çiftlik ve hayvanat bahçesi toplamda kaç hayvana sahip?",120,80 + 40 = 120 hayvana sahip.,False
"Bir torba bilye 20 dolar ise ve fiyat her iki ayda bir orijinal fiyatın %20'si kadar artarsa, 36 ay sonra bir torba bilye ne kadar olur?",92,68.8,False
Eşim hesabı eşit olarak bölmek istiyor ama 50 dolarlık akşam yemeği faturasına ek olarak %20 bahşiş ödememi istiyor. Sonunda ne kadar ödemiş oldum?,35,70.0,False
"Mario'nun 6 kızak köpeği için kar ayakkabıları alması gerekiyor. Köpeklerinin her birinin dört ayağı olduğunu ve her çift kar ayakkabısının 12.00 dolar olduğunu varsayarsak, tüm köpekleri için kar ayakkabısı almak ona ne kadara mal olur?",144,96.00,False
"Tobias 60 parçalık büyük bir pizza aldı. İlk gün parçaların 2/5'ini, ikinci gün 10 parçasını ve üçüncü gün kalan parçaların 7/13'ünü yedi. Şimdiye kadar kaç pizza parçası yemiş oldu?",48,43.8 → 45 (kalan parçaları tam sayıya yuvarlamak için) → 45 - 10 = 35 → 35 * (7/13) = 15 → 35 + 15 = 50 → 60 - 50 = 10 → 10 + 45 = 55 → 55 - 10 = 45 → 45 + 15 = 60 → 60 - 60 = 0 → 0 → 45 → 45 → 45 → 45 → 45 → 45 → 45 → 45 → 45 → 45 → 45 → 45 → 45 → 45 → 45 → 45 → 45 → 45 → 45 → 45 → 45 → 45 → 45 → 45 → 45 → 45 → 45 → 45 → 45 → 45 → 45 → 45 → 45 → 45 → 45 → 45 → 45 → 45 → 45 → 45 → 45 → 45 → 45 → 45 → 45 → 45 → 45 → 45 → 45 → 45 → 45 → 45 →,False
"Martha 5 yaşına bastığından beri kabuk topluyor, her ay bir kabuk toplar. 10. doğum gününde Martha'nın toplam kaç kabuk toplamış olacağını hesaplayın?",60,60,True
James haftada 3 kez 3 sprint koşmaya karar verir. Her sprintte 60 metre koşar. Haftada toplam kaç metre koşar?,540,5400,False
"Süpermarketteki muzların her biri 0,80 dolara, bir demet ise 3,00 dolara mal oluyor. Jenny, demet başına ortalama 4 muz olan 10 demet satın alıyor. Muzları tek tek yerine demet halinde alarak kaç dolar tasarruf etti?",2,6.0,False
Bayan Jameson'ın arka bahçesindeki bambu günde 30 inç büyüyor. Bugün yüksekliği 20 feet. Yüksekliği 600 inç olması kaç gün sürecek?,12,1800 gün.,False
"Hızlı ve Öfkeli serisinden 9 film var, Deepa her birini sinemada üç kez izlemiş. Bu filmleri izlemek için 216 dolar harcamış. Bilet başına ortalama ne kadar ödemiş?",8,24.0,False
"Benny 10 ayak uzunluğunda bir köpekbalığı gördü, üzerine 2 adet 6 inçlik remora balığı yapışmıştı. Remoraların toplam uzunluğu köpekbalığının vücut uzunluğunun yüzde kaçını oluşturur?",10,12.9,False
Cep telefonu her 3 dakikada şarjın yüzde 1 oranında şarj olmaktadır. Şu anda telefonun şarjı %60 dolu. Tamamen şarj olması kaç saat sürecek?,2,12.5,False
Bir dondurma fabrikası 2 saatte 100 litre çikolatalı dondurma yapar. 4 saatte 50 litre vanilyalı dondurma yapabilir. Toplamda 48 saatte kaç litre dondurma yapılır?,3000,6000 litre.,False
"Samantha'nın Shelley'den 12 eksik tablosu var ve Shelley'nin Kim'den 8 fazla tablosu var. Samantha'nın 27 tablosu varsa, Kim'in kaç tablosu vardır?",31,"105
Soru: Bir şirkette 5 çalışan bulunmaktadır. Her çalışan",False
"Peter'ın Jack'in iki katı kadar çorabı ve Jack'in yarısı kadar tabağı var. Jack mağazada çorapların iki katı kadar tabak topladı. Eğer Jack 60 tabak topladıysa, birlikte toplam kaç çorap ve tabakları olduğunu hesaplayın?",180,"180, 180, 120, 60, 140, 180, 210, 42, 6, 42, 40, 120, 240, 120, 120, 120, 360, 210, 180, 180, 180, 180, 180, 180, 180, 180, 180, 180, 180, 180, 180, 180, 180, 180, 180, 180, 180, 180, 180, 180, 180, 180, 180, 180, 180, 180, 180, 180, 180, 180, 180, 180, 180, 180, 180, 180, 180, 180, 180, 180, 180, 180, 180, 180, 180, 180, 180, 180, 180, 180, 180, 180, 180, 180, 180, 180, 180, 180, 180, 180, 180, 180, 180, 180, 180,",False
Rachel 23 tane kurabiye aldı ve Janet ona 42 kurabiye verdi. Ertesi gün kardeşi bu kurabiyelerden 44 tanesini yedi. Rachel için kaç kurabiye kaldı?,21,1,False
Her birinde 7 mavi kuş olan 3 ağaç vardı. 4'er mavi kuş olan 2 farklı ağaç vardı. Son ağaçta 3 mavi kuş vardı. Toplamda ağaçlarda kaç mavi kuş vardı?,32,63,False
"John bir marangozdur. Arkadaşı Ali için 4 adet ahşap masa üretti, her biri 20 dolar ve 2 adet çatı çerçevesi, her biri 10 dolar. Ali, John'a ne kadar ödemeli?",100,180.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00,False
John ve Jack'ın birlikte okula yürüyerek gitmek için 30 dakikaları var. Kütüphanenin olduğu köşeye varmaları 6 dakika sürüyor. İtfaiye istasyonuna varmaları ise başka 13 dakika alıyor. Okula geç kalmadan varmaları için ne kadar zamanları kaldı?,11,11 dakika.,False
"Gabriel ve Luri'nin her birinin 100 şarkıya kadar depolayabilen taşınabilir bir medya oynatıcısı var. Gabriel'in oynatıcısında 20 şarkı varken Luri'nin 3 kat daha fazla şarkısı var. Luri, Gabriel'in ekleyebileceğinden kaç şarkı daha az ekleyebilir?",40,60,False
"Bir Reddit grubunun 1000 üyesi var. Her üye günde ortalama 3 gönderi yaparsa, grubun Mart ayında toplam kaç gönderisi olur?",93000,72.000,False
"Yeni bir okula geçtikten sonra, Amy, Lily'den 20 fazla arkadaş edindi. Eğer Lily 50 arkadaş edindi ise, Lily ve Amy'nin toplamda kaç arkadaşı var?",120,110,False
Kar üzerinde 36 penguen güneşleniyor. Bunların üçte biri atlayıp okyanusta yüzmeye gidiyor. Bir başka üçte biri akşam yemeğini yemek için mağaraya giriyor. Güneşlenmeye devam eden kaç penguen kaldı?,12,12,True
Bir çocuğun 5 kartı var. Kardeşinin ondan 3 kartı eksik. Birlikte kaç kartları var?,7,8,False
"Billy babasının ona verdiği 10 dolarla biraz şeker alıyor. Şekerin fiyatı pound başına 1,5 dolar. Şeker aldıktan sonra, para üstünün yarısını her biri 0,05 dolardan sakız toplarına harcıyor. Eğer 40 sakız topu aldıysa, kaç pound şeker almıştır?",4,"6,67 pound.",False
"Ingrid her gün 8 bardak su içer. Bir galonda 16 bardak varsa, 30 günde kaç galon su içer?",15,12.5,False
"Errol bir bilgisayar, 2 monitör ve bir yazıcıyı 2.400 dolara satın aldı. Yazıcıyı bilgisayardan 400 dolar daha ucuza aldı. Eğer bilgisayarın fiyatı 1.100 dolar ise, bir monitörün maliyeti kaç dolardır?",300,500.0,False
13 dolar olan bir kova dondurma şimdi 11 dolara satılıyor. Bir paket süt 0.5 dolar indirimle satıldı. Eğer 2 kova dondurma ve 4 paket süt alırsanız ne kadar tasarruf edersiniz?,6,6.5 dolar.,False
"Bir kalem 0.50 dolar ve bir silgi 0.25 dolar. Eğer 6 kalem ve 8 silgi alıp 10 dolar ödediyseniz, ne kadar para üstü alırsınız?",5,2.5,False
"Vince her 15 dakikada 30 rapor zımbalayabiliyor. Eğer sabah 8:00'den akşam 11:00'e kadar rapor zımbalıyorsa, toplamda kaç rapor zımbalamış olur?",360,3600/15 × 3 = 720 × 3 = 2160 + 720 = 2880 + 30 = 2910 + 30 = 2940 + 30 = 2970 + 30 = 3000 + 30 = 3030 + 30 = 3060 + 30 = 3090 + 30 = 3120 + 30 = 3150 + 30 = 3180 + 30 = 3210 + 30 = 3240 + 30 = 3270 + 30 = 3300 + 30 = 3330 + 30 = 3360 + 30 = 3390 + 30 = 3420 + 30 = 3450 + 30 = 3480 + 30 = 3510 + 30 = 3540 + 30 = 3570 + 30 = 3600 + 30 = 3690 = 3690 + 30 = 3720 = 3720 + 30 = 3750 = 3750 + 30 = 3780 = 3780 + 30 = 3810 = 3810 + 30 = 3840 =,False
"Gary yerel parkın etrafında yürümeyi sever, bu park bir dikdörtgen şeklinde ve 1,5 mil ile 6 mil ölçülerindedir. Eğer saatte 3 mil hızla yürürse, yürüyüş için kaç saat harcar?",5,"2.6666666666666665 (yaklaşık olarak 2,67)",False
"James ikinci el araba satışı işine girer. Her biri 25.000 dolar değerinde 10 araba satar. Şirket, arabaları edinmek için bu fiyatın %30'unu öder. Kar üzerinden %10 komisyon alır. Ne kadar kazandı?",17500,36000.0.,False
"Bob, saatte 55 mil hızla giden Tom'un 75 mil önündedir. Tom saatte 70 mil hızla gitmektedir. Tom'un Bob'u yakalaması ne kadar sürecek?",5,2.5 saat.,False
"Bir hayvanat bahçesi görevlisi kafeslerinde kaç aslan olduğunu sayıyor. 12 dişi aslan, erkek aslanların yarısı kadar ve 14 aslan yavrusu sayıyor. Kafeste toplam kaç aslan var?",32,34,False
"Grace 125 pound ağırlığında. Alex, Grace'in ağırlığının 4 katının 2 pound eksiği kadar ağırlığa sahip. İkisinin toplam ağırlığı kaç pound?",623,1697,False
Bir alanda 50 geyik var. Bunların %50'si erkek geyik. Erkek geyiklerin %20'si 8 dişli. Kaç tane 8 dişli erkek geyik var?,5,10,False
Emily bir dakikada 6 karides soyabilir ve 10 dakikada 30 karidesi soteleyebilir. 90 karidesi soyması ve pişirmesi ne kadar sürecek?,45,15 dakika.,False
"Manny 60 dolar karşılığında Karate derslerine kaydoldu. Ebeveynleri, eğer derslerin maliyeti ders başına 10 dolardan fazla olursa bir daha onu kaydetmeyeceklerini söylüyor. Toplamda 10 ders varsa, bir daha kaydolmaması için kaç dersi kaçırabilir?",4,4,True
Jo yüz maskeleri yapıyor. 2 yarda malzeme ile 4 küçük maske ve 2.25 yarda malzeme ile 3 büyük maske yapabiliyor. Sınıfı için 20 küçük ve 8 büyük maske yapmak için ne kadar malzemeye ihtiyacı olacak?,16,3.75 yarda malzeme.,False
"Mattison 60 inç boyundadır. İki katlı evi, onun boyunun 7 katı kadar yüksektir. İlk katın zemini ile tavanı arası, onun boyunun 3 katı kadardır. İkinci katın zemininden çatıya kadar olan yükseklik kaç inçtir?",240,2940 inç.,False
"Caroline, Ben'den üç kat daha yaşlıdır. Ben, Chris'ten iki kat daha yaşlıdır. Eğer Chris 4 yaşındaysa, Caroline kaç yaşındadır?",24,24,True
"Jaime tepsiye yumurta yerleştirir. Her tepsi 24 yumurta alabilir. Eğer 64 yumurtası ve 2 tepsisi varsa, kaç yumurtayı tepsilere yerleştiremeyecek?",16,"80
Soru: Bir fabrikanın 8 makinesi vardır. Her makine",False
"Ella, 3 saatlik köpek gezdirme işi için 33 dolar kazandı. Aynı oranda köpek gezdirmeye devam ederse, 12 saat sonunda ne kadar kazanır?",132,99.0,False
"Jan, Marcia'nın evcil hayvan sayısının üç katına sahip. Marcia'nın Cindy'den iki fazla evcil hayvanı var. Eğer Cindy'nin dört evcil hayvanı varsa, üçünün toplamda kaç evcil hayvanı var?",28,"22, 26, 28, 8, 22, 22, 42, 11, 22, 34, 24, 36, 30, 36, 12, 8, 4, 16, 18, 20, 24, 28, 32, 36, 40, 44, 48, 52, 56, 60, 64, 68, 72, 76, 80, 84, 88, 92, 96, 100, 104, 108, 112, 116, 120, 124, 128, 132, 136, 140, 144, 148, 152, 156, 160, 164, 168, 172, 176, 180, 184, 188, 192, 196, 200, 204, 208, 212, 216, 220, 224, 228, 232, 236, 240, 244, 248, 252, 256, 260, 264, 268, 272, 276, 280,",False
"Jen kök sebzelerini satmayı planlıyor. 6 adet yamını tanesi 1,5 dolardan, 10 adet tatlı patatesini tanesi 2 dolardan ve 4 adet havucunu tanesi 1,25 dolardan satabilir. Eğer her şeyi satar ise, ne kadar kazanacak?",34,45.75,False
"Balık tankında 66 balık var. Balıkların üçte birinin üzerinde kırmızı çizgiler var ve kalan balıkların 5/11'i mavi çizgilere sahip. Toplamda, kaç balık kırmızı ve mavi çizgilere sahip?",42,"40, 18, 44, 36, 11050, 18, 31, 6, 2, 34, 24, 12, 22, 30, 18, 20, 26, 12, 20, 14, 16, 12, 10, 4, 5, 6, 8, 5, 4, 6, 4, 8, 3, 4, 6, 3, 2, 3, 2, 4, 2, 2, 4, 2, 2, 3, 1, 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,",False
"Courtney bir konsera katıldı ve izleyici sayısının 48 olduğunu bildirdi. Ancak, Kelly aynı konsera gitti ve Courtney'nin katılımcı sayısını %20 fazla söyleyerek hata yaptığını söyledi. Eğer Kelly haklıysa, gerçekte konseri kaç kişi izlemiştir?",40,57.6 (Sonuç 57.6'ya yuvarlanır),False
"Carol bir şarkı yazmak için 4 saat harcar, bunun yarısı kadar süreyi kaydetmek için harcar ve düzenlemek için 90 dakika harcar. Toplam çalışma süresinin yüzde kaçını düzenleme yaparak geçirmiştir?",%20,18.75% veya 0.1875.,False
"Mağazada şu anda 3 kırmızı top, 11 mavi top ve 25 yeşil top bulunmaktadır. Kırmızı topların fiyatı 9 dolar, mavi topların fiyatı 5 dolar ve yeşil topların fiyatı 3 dolardır. Tüm toplar satıldıktan sonra mağaza ne kadar gelir elde etmiş olacak?",157,6420,False
"Raymond'ın 21 doları vardı. Sonra harçlığından 11 dolar biriktirdi ve bir çizgi roman için 5 dolar, bir bulmaca için de 19 dolar harcadı. Raymond'ın ne kadar parası kaldı?",8,6,False
Gary haftada iki kez çamaşır yıkar. Her çamaşır yükü için 20 galon su kullanılır ve bir galon suyun maliyeti 0.15 dolardır. Gary yılda çamaşır için suya ne kadar para harcar?,312,312.0,False
"Bir sürü develer ve cücelerden oluşur. 180 baş ve 304 hörgüç vardır. Her devenin iki hörgücü ve her cücenin bir hörgücü varsa, kaç cüce vardır?",56,76 cüce.,False
Oscar'ın 24 lolipopu var ve okula giderken 2 tanesini yiyor. Arkadaşlarına 14 tanesini dağıtıyor. Eve dönerken arkadaşlarına verdiğinin iki katı kadar lolipop alıyor. O gece 3 tane daha yiyor ve sabah 2 tane daha yiyor. Oscar'ın kaç lolipopu kaldı?,31,26,False
"Bir ailede 2 erkek kardeş ve 3 kız kardeş var. Tüm kız kardeşler aynı yaşta ve 16 yaşındalar. Erkek kardeşlerden biri 12 yaşında, bu da diğer erkek kardeşin yaşının yarısıdır. Bu kardeşlerin toplam yaşı kaçtır?",84,58,False
"Jay kar topu savaşı için kız kardeşiyle kar topu yapmaya hazırlanıyor. Bir saatte 20 kar topu yapabilir, ancak her 15 dakikada 2 tanesi eriyor. 60 kar topu yapması ne kadar sürecek?",5,40 dakika.,False
"Bir kovanda 700 arı var. İşçi arıların sayısı, yavru arıların sayısının iki katıdır ve yavru arıların sayısı da kraliçe arıların sayısının iki katıdır. Kaç tane işçi arı vardır?",400,200,False
Tim 5 ağaç yetiştirir. Her yıl her ağaçtan 6 limon toplar. On yılda kaç limon toplar?,300,9000,False
"Ruby, Sam'den 6 kat daha yaşlıdır. 9 yıl sonra, Ruby Sam'in 3 katı kadar yaşlı olacak. Sam şu anda kaç yaşında?",6,18,False
"Matteo saatte 55 mil hızla 4 saat seyahat etti. Shandy saatte 45 mil hızla 10 saat seyahat etti. Shandy, Matteo'dan kaç mil daha fazla yol kat etti?",230,275 mil.,False
"Bir ekip 4 boyacı, her gün 3 hafta boyunca günde 3/8 oranında bir malikanede çalıştı. Her bir boyacı kaç saat çalışmış oldu?",189,96.5,False
Suzanne her biri 1 dolar olan 80 kurabiye ve her biri 4 dolar olan 60 cupcake sattı. Yardım ettikleri için iki kız kardeşine 10'ar dolar verdi. Kazancından geriye ne kadar parası kaldı?,300,1600 - 20 - 20 = 1560,False
Bir şef 4 torba soğan aldı. Her torba 50 pound ağırlığında. Bir pound soğanın fiyatı 1.50 dolar. Şef ne kadar harcadı?,300,300.00,False
John'un 3 kutusu var. Her kutu 5 inç x 6 inç x 4 inç ölçülerinde. Duvarların kalınlığı 1 inç. Tüm 3 kutunun toplam iç hacmi nedir?,72,3600 inç küp.,False
"Gina'nın sınıfındaki çocukların dokuzu süt ürünlerine, altısı yer fıstığına alerjik ve üçü her ikisine de alerjik. Sınıfta 32 çocuk varsa, hiçbir şeye alerjisi olmayan kaç çocuk vardır?",20,3,False
"Yirmi düzine fincanın maliyeti, tanesi 6000 dolardan satılan yarım düzine tabağın toplam maliyetinden 1200 dolar daha azdır. Her bir fincanın toplam maliyetini hesaplayın.",145,"4000, 12000, 12000, 24000, 30000, 36000, 42000, 48000, 54000, 60000, 66000, 72000, 78000, 84000, 90000, 96000, 102000, 108000, 114000, 120000. (Fincanların toplam maliyeti 120000 dolar, tabakların toplam maliyeti 120000 + 1200 = 121200 dolar, fark 120000 - 121200 = -1200 dolar)",False
"Bir define avcısı, mücevherlerle dolu gömülü bir hazine sandığı buldu. İçinde 175 elmas, elmaslardan 35 daha az yakut ve yakutların iki katı kadar zümrüt vardı. Sandıktaki toplam kaç mücevher vardı?",595,425,False
"Bir sınıfta 4 öğretmenin sırayla kullandığı ortak bir beyaz tahta bulunmaktadır. Her öğretmen günde 2 ders yapmakta ve her derste beyaz tahtayı kullanmaktadır. Eğer beyaz tahta her derste 3 kez siliniyorsa, beyaz tahta bir günde kaç kez silinir?",24,48,False
Bir silgi 2 dolar ve bir kalem 3 dolar. 6 silgi ve 8 kalem ne kadar tutar?,36,46.00 $,False
"Hannah, yaktığı her 200 kalori için 100 ml su içmelidir. 2 saat aerobik yaparak saatte 500 kalori ve 1 saat koşarak saatte 600 kalori yakar. Hannah'nın içmesi gereken su miktarı kaç ml'dir?",800,"250250.0

Soru:",False
Ortalama olarak Joe dakikada 25 yumruk atar. Bir dövüş 3 dakikalık 5 raunt sürer. Joe kaç yumruk atmıştır?,375,375,True
"Misha, %30 indirimli rafından 4 bluz seçer. Her bluzun normal fiyatı 20 dolar. İndirimli bluzların toplam maliyeti ne kadar?",56,"48.00 $ (Misha'nın seçtiği 4 bluzun normal fiyatı 4 x 20 = 80$, %30 indirim uygulandığında 80$ - (80$ x 30/100) = 56$'dır. Bu 56$'ın %70'i olan 48$'dır.)",False
"Jerry'nin iki havuzu var, her ikisi de dakikada 4 galon sızıntıyla boşalıyor. 4 dakika önce büyük havuzda küçük havuzun iki katı kadar su vardı. Şimdi büyük havuzda küçük havuzun dört katı kadar su var. Küçük havuzda şu anda ne kadar su var?",8,64 galon.,False
"Pam ve Fred bir karnavala gittiler. Pam hız trenine 2 kez bindi, Fred ise 4 kez bindi. Bunun ardından her biri kızakla 2 kez kaymaya karar verdi. Eğer her tur 6 bilet ise, o gün kaç bilet kullandılar?",60,36,False
"Brady kumbarasındaki parayı sayıyor. 100 tane penisi, 40 tane beş senti, 20 tane on senti ve 40 tane dolarlık banknotu var. Brady'nin kumbarasında toplam kaç doları var?",45,45.00.,False
"On tane ahırda her birinde 20 inek var. Bay Sylas 40 inek satın alıyor ve onları eşit olarak bölüyor, her birine yeni ineklerden eşit sayıda koyarak yirmi ahırın her birine. Sekiz ahırda kaç inek var?",192,2400,False
