question,true_answer,predicted_answer,is_correct
"Bir gece yırtıcısı türünün vahşi doğada hayatta kalabilmek için zaman içinde hangi özellikleri geliştirmesi muhtemeldir?
Şıklar:
A. küçük bir boyut
B. düz, gıcırdayan dişler
C. keskin görüş ve işitme
D. hava değişikliklerine karşı direnç",C,"C

Soru: Aşağıdaki elementlerden hangisi, en çok miktarda element olarak Dünya'nın kabuğunda",False
"Isı bir nesneden başka bir nesneye aktarılır. Radyasyonla aktarılan ısıya örnek nedir?
Şıklar:
A. bir fincanı ısıtan kahve
B. bir odayı ısıtan sıcak hava
C. güneşin ayı ısıtması
D. bir beheri ısıtan bir sıcak plaka",C,"C
Soru: Bir gazın sıcaklığı ne zaman artar?
Şıklar:
A. hacmi azaldığında
B. hacmi arttığında
C",False
"Aşağıdaki faaliyetlerden hangisi bir üretim kuruluşunun pazarlama departmanı tarafından gerçekleştirilir?
Şıklar:
A. reklam
B. nakliye
C. depolama
D. kalite kontrol",A,A. reklam,False
"Hangi maddelerin doğada ayrışması en az zaman alır?
Şıklar:
A. kesmilmiş çim
B. kağıt bardaklar
C. gazeteler
D. kesilmiş ağaçlar",A,"D (Kesilmiş ağaçlar, doğada ayrışması en az zaman alan maddelerdir.)",False
"Hangi iki duyu bir kişinin saç uzunluğunu ölçmesine EN İYİ şekilde yardımcı olur?
Şıklar:
A. Tat ve koku
B. Dokunma ve görme
C. Görme ve işitme
D. Koku alma ve işitme",B,"B
Soru: Bir hayvanın evrimleşmesi sırasında hangi özellikler daha çok önem kazanır?
Şıklar:
A. Fiziksel güç
B. Çevreye uyum
C. H",False
"Şahinler, avlarını yakalamalarına yardımcı olan pençe adı verilen keskin pençelere sahiptir. Pençeler en iyi şu şekilde tanımlanır
Şıklar:
A. kalıtsal bir özellik.
B. genetik bir mutasyon.
C. davranışsal bir adaptasyon.
D. edinilmiş bir özellik.",A,"D
Soru: Aşağıdaki ifadelerden hangisi doğrudur?
""Küresel ısınma, atmosferdeki karbondioksit miktarının",False
"Bakır, elektrik tellerinde kullanılan bir elementtir. Bakırın özelliklerini hala koruyan en küçük bakır birimi nedir?
Şıklar:
A. atom
B. elektron
C. çekirdek
D. proton",A,"B

Soru 15: Fiziksel özelliklerine göre iki maddeyi",False
"Hangi doğa olayı en sık meydana gelir?
Şıklar:
A. gün doğumu
B. ekinoks
C. dolunay
D. güneş tutulması",A,"C (dolunay) çünkü dolunay, ayın güneşe göre tam olarak tersi tarafında olduğu ve dolayısıyla en sık görülen doğa olayıdır.",False
"Bulutlar Dünya yüzeyine yağmur ve kar getirir. Yağmur ve kar Dünya'daki yaşamı en çok nasıl destekler?
Şıklar:
A. Kara yüzeyini soğuturlar.
B. Asitleri toprağa taşırlar.
C. Kara organizmalarına tatlı su getirirler.
D. Dağlar inşa ederler.",C,"A
S",False
"Hangi örnek bir canlı ile cansız arasındaki ilişkiyi gösterir?
Şıklar:
A. Bir böcek somon balığı için besindir.
B. Su bir kayayı aşağıya taşır.
C. Bir ağaç havadaki bir gazı temizler.
D. Bir çiçek bir kelebek için yiyecek yapar.",C,"A. Bir böcek somon balığı için besindir. (Canlı bir böcek, cansız bir somon balığı için besin sağlar.)",False
"Bir köpeğin hangi özelliği büyük olasılıkla çevresinden öğrenilmiştir?
Şıklar:
A. keskin görüşü
B. yemek için yalvarması
C. hızlı koşma yeteneği
D. suda yüzebilmesi",B,"A
Soru: Bir cümlenin anlamı aynıysa, sözcükler arasındaki ilişki nedir?
Şıklar:
A",False
"Sıcak bir kaya, soğuk su dolu bir kovanın içine bırakılır. Isı enerjisi kayadan suya şu yolla aktarılır
Şıklar:
A. kaynama.
B. buharlaşma.
C. iletim.
D. radyasyon.",C,"B
Soru",False
"Eğer bir iyon protonlardan üç elektron daha fazla elektrona sahipse
Şıklar:
A. kütlesi +3'tür.
B. kütlesi -3'tür
C. yükü +3'tür.
D. yükü -3'tür",D,C. yükü +3’tür. (Yani iyonun yükü +3’tür.),False
"Bir kızartma tavasının sapı genellikle kauçukla kaplanır çünkü kauçuk
Şıklar:
A. ısı yalıtımı sağlar.
B. elektrik iletimi sağlar.
C. düşük bir erime noktası sağlar.
D. yapışmaz bir yüzey sağlar.",A,"D
Soru: İnsanların beslenmesinde en önemli vitamin hangisidir?
Şıklar:
A. A vitamini
B. B vitamini
C. C vitamini
D. D vitamini
Sadece yukarıdaki Ş",False
"Bir kişi koşmaya başladığında enerji nasıl değişir?
Şıklar:
A. Hareket depolanmış enerjiye dönüşür.
B. Depolanan enerji hareket ve ısıya dönüşür.
C. Isı, harekete ve depolanmış enerjiye dönüşür.
D. Hareket kimyasal enerjiye dönüşür.",B,"B
Soru: Aşağıdaki cümledeki boşlukları doğru bir şekilde doldurun: ""İnsanların çoğu ____________ olarak kabul eder.""",False
"Ozon tabakasının oluşumu hangi tür canlı organizmaların evrimleşirken korunmasına yardımcı olmuştur?
Şıklar:
A. deniz organizmaları
B. karasal organizmalar
C. fotosentetik organizmalar
D. ökaryotik organizmalar",B,"C
Soru 15: Bir cümledeki anahtar kelimeler, cümlenin anlamını en iyi hangi yönde belirler?
Şıklar:
A. cümlenin ton",False
"Hangisi belirli bir süre boyunca yenilenebilen bir doğal kaynaktır?
Şıklar:
A. yağ
B. kömür
C. ağaçlar
D. doğal gaz",C,"C (ağaçlar) - Çünkü ağaçlar belirli bir süre boyunca yenilenebilen bir doğal kaynaktır. Diğer seçenekler (yağ, kömür ve doğal gaz) yenilenemez.",False
"Derideki bir kesiğin neden olduğu bir enfeksiyon aşağıdakilerden hangisinin doğrudan sonucudur?
Şıklar:
A. gen mutasyonu.
B. alerjik bir reaksiyon.
C. dokunun aşırı büyümesi.
D. yabancı hücre istilası.",D,C,False
"Hangi eylem bir balık tankındaki oksijen miktarını artırır?
Şıklar:
A. daha fazla balık eklemek
B. daha fazla bitki eklemek
C. tanka yiyecek yerleştirmek
D. depoya bir su ısıtıcı yerleştirmek",B,"A
Soru: Aşağıdaki listeyi",False
"Naomi'nin evcil bir köpeği var. Köpek aşağıdaki özelliklerden hangisini büyük olasılıkla ebeveynlerinden miras almıştır?
Şıklar:
A. onun ağırlığı
B. en sevdiği yiyecek
C. kürkünün rengini
D. yaşadığı yer",C,"C
Soru: Aşağıdaki bilgilere göre hangi ifade doğru değil?
Bir kayanın tipi granit, magmatik kayalardan biridir. Magmatik kayalar, Dünya'nın mantosundan gelen erimiş kayaların soğuması ile oluşur.

Şıklar:",False
"Bir bardak suyun ne kadar sürede kaynaması gerektiğini belirlemek için hangi aracı kullanmak en iyisidir?
Şıklar:
A. terazi
B. sıcak plaka
C. kronometre
D. termometre",C,D (termometre),False
"Güneş hangi yönden Dünya'dan farklıdır?
Şıklar:
A. Güneş'in üzerinde yaşayan birçok organizma vardır.
B. Güneş Samanyolu galaksisindedir.
C. Güneş'in etrafında dönen uyduları vardır.
D. Güneş gazlardan oluşan bir yıldızdır.",D,"B
Soru 15: Hangi kuvvet, iki nesne arasındaki mesafeyi azaltarak birbirine yakınlaştırır?
Şıklar:
A. yerçekimi
B. elektriksel kuvvet
C. sürtünme kuvveti",False
"Tütün birçok sağlık sorunuyla ilişkilendirilmiştir. Kansere neden olan tütün türlerinin en eksiksiz listesi nedir?
Şıklar:
A. sigara ve enfiye
B. çiğneme tütünü ve enfiye
C. sigara ve çiğneme tütünü
D. sigara, çiğneme tütünü ve enfiye",D,"D (sigara, çiğneme tütünü ve enfiye)",False
"Aşağıdakilerden hangisi tüm bitkilerin yaşam döngülerinde görülür?
Şıklar:
A. döllenme
B. çimlenme
C. olgunlaşma
D. eşeyli üreme",C,B (çimlenme) - Tüm bitkilerde çimlenme adı verilen bir yaşam döngüsü bulunur. Diğer seçenekler bitkilerin yaşam döngülerinde bulunmayan özel aşamalardır.,False
"Bir ses dalgasının hızı, farklı maddelerden geçerken değişir. Bir ses dalgasının hızını en çok hangi faktör etkiler?
Şıklar:
A. dalganın frekansı
B. dalganın dalga boyu
C. sesi yaratan kaynak
D. ortamdaki moleküller arasındaki mesafe",D,"A
Soru: Aşağıdaki ifadelerden hangisi doğrudur?
A. Sıcaklık, bir cismin ısı enerjisini ölçer.
B. Basınç, bir cismin hacmini ölçer.
C. Hacim, bir cismin kütlesini ölçer.
D",False
"Hangi biyomolekülde karbon-azot bağı yoktur?
Şıklar:
A. protein
B. peptit
C. nükleik asit
D. karbonhidrat",D,"D (karbonhidrat) çünkü karbonhidratlarda karbon ve hidrojen atomları arasında karbon-nitrojen bağı yoktur. Diğer seçenekler (protein, peptit ve nükleik asit) karbon-nitrojen bağı içerir.",False
"Hangi eylem somatik hücre mutasyonunun bir organizmaya nasıl zarar verebileceğini açıklar?
Şıklar:
A. baskın bir alel oluşturması
B. gamet oluşumunu etkilemesi
C. dokuda tümörlere yol açması
D. yavrulara aktarılması",C,"C
Soru: Aşağıdaki organ sistemleri arasında hangi sistem insan vücudunda solunum fonksiyonunu yerine getirir?
Şıklar:
A. sindirim sistemi",False
"Bir atom bir elektron kazandığında ne olur?
Şıklar:
A. Atom bir proton kaybeder.
B. Atom ek elektronlar çeker.
C. Atom, atomik kütle olarak artar.
D. Atom negatif yüklü hale gelir.",D,"D. Atom negatif yüklü hale gelir. (Bir atom bir elektron kazandığında, elektron negatif yüke sahip olduğundan atomun genel yüklü durumunu değiştirir.)",False
"Hangi madde Güneş'ten gelen enerji miktarını en çok tutacaktır?
Şıklar:
A. kar
B. kum
C. çimen
D. su",B,D (su) çünkü suyun ısı kapasitesi diğer maddelere göre daha yüksektir ve bu da onu ısıyı depolamak için ideal bir malzeme yapar. Güneş'ten gelen enerji miktarını tutan bir madde olarak su en iyi seçenek olacaktır.,False
"Lazerler ameliyatlarda şunlar için kullanılır:
Şıklar:
A. ince kesikler yapmak.
B. çalışma alanlarını aydınlatmak.
C. yaraları dikmek.
D. aletlerin dezenfekte edilmesi.",A,A. ince kesikler yapmak. (Lazerler ameliyatlarda ince kesikler yapmak için kullanılır.),False
"Magnezyum bromür deniz suyunda en bol bulunan bileşiklerden biridir. Hangi formül magnezyum bromürü doğru şekilde temsil eder?
Şıklar:
A. MgBr
B. MgBr_{2}
C. Mg_{2}Br
D. Mg_{3}Br_{2}",B,B. MgBr_{2} (Magnezyum bromürün kimyasal formülü MgBr2'dir.),False
"Bir buzulun vadi oluşturmasına en çok benzeyen hangisidir?
Şıklar:
A. Bir buldozer toprak yığınını itiyor.
B. Bir ayakkabı toprakta ayak izi bırakır.
C. Bir ağaç kökü bir kayayı ikiye böler.
D. Matkap tahtada bir delik açar.",A,"D
Soru: Aşağıdaki kavramlardan hangisi bir enerji kaynağıdır?
Şıklar:
A. Güneş ışınları
B. Kaya katmanları
C. Jeotermal enerji
D. Volkanik kül
Cevap",False
"Hangi organizma çifti birbirine en çok fayda sağlar?
Şıklar:
A. çalılıkta yuva yapan kuşlar
B. bir bitkinin köklerini yiyen solucanlar
C. ağaçtaki tohumları gömen sincaplar
D. boynuzlarını bir ağaca kazıyan geyik",C,"D
Soru: Bir şelale ne tür bir jeolojik oluşumdur?
Şıklar:
A. kanyon
B. mağara
C. dağ
D. akarsu yata",False
"Hangi eylem buzun erime noktasını değiştirebilir?
Şıklar:
A. suyun dondurulmadan önce ısıtılması
B. dondurulmadan önce suya tuz eklenmesi
C. dondurulacak su miktarının değiştirilmesi
D. suyun içinde dondurulacağı kabın değiştirilmesi",B,"D
Soru: Aşağıdaki özelliklerden hangisi yalnızca suyun özelliklerine özgüdür?
A. Gaz halindeki durum",False
"Hangisi fotosentezde kullanılmaz?
Şıklar:
A. su
B. azot
C. güneş ışığı
D. karbondioksit",B,"A
Soru 15: Hangi fenomenin oluşması için sıcaklık ve nemin belirli bir kombinasyonunun gerekli",False
"Hangi sıra bir bitkinin yaşam döngüsündeki aşamaların sırasını gösterir?
Şıklar:
A. genç bitki -> tohum -> yetişkin bitki
B. tohum -> yetişkin bitki -> genç bitki
C. yetişkin bitki -> genç bitki -> tohum
D. tohum -> genç bitki -> yetişkin bitki",D,"D. tohum -> genç bitki -> yetişkin bitki (Bu cevap, bir bitkinin yaşam döngüsündeki aşamaların doğru sırasını gösterir.)",False
"Bir top beton bir zemin üzerine aşağı doğru atılır ve yukarı doğru zıplar. Topun zıplamasını sağlayan yukarı doğru kuvvet nedir?
Şıklar:
A. zemin
B. yerçekiminin çekimi
C. top üzerindeki hava sürtünmesi
D. topu fırlatan kişi",A,"D
Soru: Bir hayvanın kürkü veya tüyü, bu hayvanın yaşam alanını ve yaşam tarzını hangi açıdan yansıtır?
Şıklar:",False
"Ördek ve kaplumbağa farklı hayvan türleridir. Ördek ve kaplumbağa hangi yönden birbirine benzer?
Şıklar:
A. İkisi de kış uykusuna yatıyor.
B. İkisinin de tüyleri var.
C. Her ikisi de yumurtlayarak ürerler.
D. Her ikisi de yavruları için süt sağlar.",C,"C
Soru: Bir yapının temel direği hangi işlevi yerine getirir?
Şıklar:
A. destek",False
"Hangi değişim fiziksel değişime en iyi örnektir?
Şıklar:
A. bir kurabiye pişirme
B. kağıt yakma
C. dondurma erimesi
D. paslanan bir çivi",3,"A
Soru: Bir bitki türünün evrimsel adaptasyonları hangi faktörlerden etkilenir?
Şıklar:
A. yalnızca iklim
B. yalnızca toprak
C. iklim ve toprak",False
"Aşağıdakilerden hangisi mikroorganizmaların faydalarından biri değildir?
Şıklar:
A. Topraktaki besin maddelerini serbest bırakırlar.
B. Antibiyotik yapımına yardımcı olurlar.
C. Yiyeceklerin bozulmasına neden olurlar.
D. Atıkları parçalıyorlar.",C,"B
Soru: Aşağıdaki cümlede boşlukların doldurulacağı yerler nelerdir?
""Herkesin _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _",False
"Bitkilerin kökleri hangi yönde büyür?
Şıklar:
A. sadece nem yönünde
B. sadece yer çekimi yönünde
C. su ve yerçekimi yönünde
D. su yönünde ve yerçekiminin çekiminden uzakta",C,"A
Soru: Aşağıdaki listede en fazla atomu bulunan element hangisidir?
Şıklar:
A. hidrojen
B",False
"Bazı fabrikalar havaya asit yağmuru oluşturan kirleticiler salmaktadır. Asit yağmurunun en çok nereye düşeceğini ne belirler?
Şıklar:
A. okyanus akıntıları
B. rüzgar yönü
C. hava sıcaklığı
D. bağıl nem",B,"A
Soru: Aşağıdaki listede hangi organın işlevi gaz alışverişini sağlar?
Şıklar:
A. akciğerler
B. kalbin
C. karaciğer
D. safra kes",False
"Hareket halindeki bir dönme dolaba binen bir kişinin sürekli neyi değişir?
Şıklar:
A. Kütlesi
B. Sürati
C. Net gücü
D. Dönüş hızı",C,C,True
"Bir dağda fosilleşmiş bir deniz kabuğu bulunur. Bu deniz kabuğu dağın bir zamanlar ___ olduğunu gösterir.
Şıklar:
A. çok daha sıcak
B. çok daha soğuk
C. deniz seviyesinin üstünde
D. su ile kaplı",D,"A
Soru: Bir organizmanın üreme organlarından hangisi genetik materyali aktarıyor?",False
"Kömür gibi en çok kullanılan alternatif enerji kaynağı hangisidir?
Şıklar:
A. jeotermal enerji
B. nükleer enerji
C. hidroelektrik enerji
D. biyoyakıt enerjisi",D,"D (biyoyakıt enerjisi) kömür gibi en çok kullanılan alternatif enerji kaynağıdır. Ancak bu soruda alternatif enerji kaynağı olarak kömür değil, en çok kullanılan alternatif enerji kaynağı sorulmaktadır. Bu bağlamda doğru cevap D'dir. (Biyoyakıt enerjisi, kömür gibi alternatif bir enerji kaynağıdır.)",False
"Dünya yüzeyindeki hangi değişim su döngüsüyle en doğrudan ilişkilidir?
Şıklar:
A. çökeltilerin birikmesi
B. bir dağın yükselişi
C. okyanus çukurlarının oluşumu
D. tektonik plakaların hareketi",A,"B
Soru: Hangi element en yüksek atom numarasına sahip elementtir?
Şıklar:
A. hidrojen
B. oksijen",False
"Hangisi kimyasal bir değişimi tanımlar?
Şıklar:
A. şekerin çayda çözünmesi
B. güneş ışığının bir kaldırımı ısıtması
C. kağıdın makasla parçalara ayrılması
D. midedeki asidin yiyecekleri sindirmesi",D,C. şekerin suda çözünmesi kimyasal bir değişimi gösterir. Bu nedenle doğru cevap C'dir.,False
"Hangi kaynak yenilenebilir?
Şıklar:
A. yağ
B. kömür
C. doğal gaz
D. su",D,"D (su) - Yenilenebilir enerji kaynakları arasında su da yer alır. Su, rüzgar, güneş ve biyokütle gibi kaynaklar yenilenebilir enerji olarak kabul edilir. Yağ, kömür ve doğal gaz ise yenilenemeyen fosil yakıtlardır.",False
"Bir ışık yılı, ışığın bir yılda ne kadar uzağa gidebileceğinin ölçüsüdür. Dünya'ya 125.000 ışık yılı uzaklıktaki bir yıldızdan gelen ışık ne kadar sürede Dünya'ya ulaşır?
Şıklar:
A. 12,5 yıl
B. 125 yıl
C. 125,000 yıl
D. 125,000,000 yıl",C,"B. 125 yıl (Işık yılı, ışığın bir yılda kat ettiği mesafeyi ifade ettiğinden, ışığın bir yıldızdan diğer bir yıldıza ulaşması için geçen sürenin 125.000 ışık yılı ile 1 yıl çarpılması gerekir.)",False
"Cildi en iyi ne tanımlar?
Şıklar:
A. sert
B. esnek
C. kırılgan
D. zor",B,"D
Soru 15: Hangisi, yer kabuğunda bulunan bir mineraldir?
Şıklar",False
"Aşağıdakilerden hangisi ekosistemlerde yavaş bir değişime neden olan bir olaya en iyi örnektir?
Şıklar:
A. volkanik patlama
B. kömür yakmak
C. orman yangını
D. petrol döküntüsü",B,"B

Soru: Aşağıdaki seçeneklerden hangisi, bir organizmanın üreme organlarının gelişimini ve işlevini",False
"Okyanus tabanında bir tortu tabakası biriktiğinde, tortul kayaçların oluşumundaki bir sonraki adım nedir?
Şıklar:
A. ısınma
B. gömülme
C. aşınma
D. ayrışma",B,"A
Soru 15: Bir organizmanın evriminin zaman içindeki geli",False
"Hangi alternatif enerji kaynakları elektrik üretmek için yerçekimi enerjisini kullanır?
Şıklar:
A. gelgit enerjisi ve hidroelektrik
B. jeotermal enerji ve hidroelektrik
C. rüzgar enerjisi ve gelgit enerjisi
D. jeotermal enerji ve rüzgar enerjisi",A,"B
Soru 14: Bir bitki türü, içinde bulunduğu ortamın değişmesine tepki vererek hangi özelliklerini değiştirebilir?
Şıklar:
A. büyüme hızı
B. yaprak rengi
C. kök sistemi
D. tohum üretimi",False
"Bir ebeveyn kahverengi gözlere (BB) sahiptir ve mavi gözlere (bb) sahip başka bir ebeveynden çocuk sahibi olur. Çocuklarından birinin mavi gözlü olma olasılığı nedir?
Şıklar:
A. 0%
B. 25%
C. 50%
D. 100%",A,B. 25% (Çünkü BB ve bb genlerinin birleşiminden mavi gözlü (bb) ve kahverengi gözlü (Bb) olmak üzere iki olası genotip ortaya çıkabilir ve bunların birinden mavi gözlü bir çocuk ortaya çıkma olasılığı %25'tir.),False
"Bir aslanın aşağıdaki özelliklerinden hangisini yavrularına aktarma olasılığı en düşüktür?
Şıklar:
A. kürkünün renkleri
B. kuyruğunun uzunluğu
C. bacağındaki yara izleri
D. vücudunun büyüklüğü",C,"B
Soru: Bir kuyunun kazılması sırasında hangi malzemeler kullanılır?
Şıklar:
A. çimento ve beton
B. çelik ve",False
"Güneş'ten gelen ısı enerjisi Dünya'ya öncelikle aşağıdaki süreçlerden hangisiyle aktarılır?
Şıklar:
A. iletim
B. konveksiyon
C. buharlaşma
D. radyasyon",D,"C
Soru: Aşağıdaki durumlardan hangisi, bir sistemin dengesini bozarak bir tür değişim yaratır?
Şıklar:
A. Enerji",False
"Doğal kaynakları en iyi koruyan içme kabı türü hangisidir?
Şıklar:
A. bir cam şişe
B. yeniden kullanılabilir bir bardak
C. bir kağıt bardak
D. tek kullanımlık bir şişe",B,"C
Soru: Bir ev yapımı projede en iyi malzeme hangisidir?
Şıklar:
A. plastik
B",False
"Bir araştırmacı bir hücrede zara bağlı yapılar gözlemler. Bu gözleme dayanarak, araştırmacı hücrenin şu şekilde sınıflandırıldığı sonucuna varabilir
Şıklar:
A. bakteri.
B. virüs.
C. prokaryot.
D. ökaryot.",D,"C

Soru: Bir hayvanın ısı düzenleme mekanizması olarak kullandığı vücut yapısını hangi terimle ifade",False
"Akkor ampul filamanları, ampulün düşük yoğunluklu, reaktif olmayan bir gazla doldurulmasıyla en iyi şekilde korunur. Bu gaz büyük olasılıkla periyodik tablodaki hangi element grubundan seçilmiştir?
Şıklar:
A. 1 (1A)
B. 2 (2A)
C. 17 (7A)
D. 18 (8A)",D,"B
Gazın nitrojen (N2) olduğu bilindiğinden ve 2. grup (2A) element grubuna ait olduğu için doğru cevap B'dir.",False
"5,0 gram kurşunun sıcaklığını 25°C'den 35°C'ye çıkarmak için ne kadar enerji gerekir? [özgül ısı (c) = 0,129 J/(g °C)] q = c \times m \times \Delta T
Şıklar:
A. 6,45 J/(g °C)
B. 6.45 J
C. 16,1 J/(g °C)
D. 16.1 J",B,"B

Soru 1: Bu sorunun cevabı en büyük gök cisimine göre verilmiştir. Bir galaksi, bir kara delikten daha büyüktür ve evrendeki en büyük yapıdır.

Soru 2: Bu sorunun cevabı, kafatasını koruduğu için beyni darbe almaktan koruyan vücut sistemidir. Bu sistem, kafatasının yapısı ve omurların hareketi ile birlikte beyne koruma sağlar.

Soru 3: Bu sorunun cevabı, iki farklı madde birleştiğinde yeni bir madde oluşturmayan ancak birbirleriyle karışan maddeleri tanımlayan seçenektedir. Bu, çözelti ve karışım arasındaki farkı açıklamaktadır.

Soru 4: Bu sorunun cevabı, DNA'da sitozinin tamamlayıcı bazlarından biri olan guanindir.

Soru 5: Bu sorunun cevabı, eğrelti otları çayırlarda ve nehir kenarlarında yetişen bitki türleridir. Bu nedenle en çok bu iki ortamdaki büyüme alanlarına sahiptirler.

Soru 6: Bu sorunun cevabı, grafiklerde",False
"Bunlardan hangisi fotosentez sırasında üretilir?
Şıklar:
A. amino asit
B. glikoz
C. gliserol
D. karbondioksit",B,"A
Soru: Aşağıdaki",False
"Bunlardan hangisi en az yerçekimsel çekime neden olur?
Şıklar:
A. 2 metre arayla iki 2g nesne
B. 4 metre arayla iki 2g nesne
C. 6 metre aralıklı iki 1g nesne
D. 8 metre arayla iki 1g nesne",D,"D
Soru: Aşağı",False
"Pomza, magma bir volkandan püskürdüğünde ve hızla soğuduğunda oluşur. Pomza yüzebilen tek kayadır çünkü pomza
Şıklar:
A. sert bir mineraldir.
B. bir zamanlar sıvıydı.
C. magmatik bir kayadır.
D. hava cepleri içerir.",D,"C
Soru: Bir organizmanın hayatta kalması için hangi iki fakt",False
"Aşağıdakilerden hangisi Kentucky'deki bir madenden Arizona'daki bir elektrik santraline büyük miktarda kömür taşımanın en verimli yoludur?
Şıklar:
A. gemiyle taşımak
B. trenle taşımak
C. kamyonla taşımak
D. uçakla taşımak",B,"C
Soru 4: Aşağıdaki ifadelerden hangisi bir bitkinin büyüme ve gelişimiyle ilgili doğru bir açıklamadır?
Şıklar:
A. Bitkiler, ışığı emerek büyürler.
B. Tohumlar bitkilerin büyüme ve gelişimini sağlar.
C. Bitkiler, güneş ışığ",False
"Bilim insanları, organizmaların ne kadar yakın akraba olduklarını belirlemek için aşağıdakilerden biri dışında tümünü dikkate alırlar
Şıklar:
A. embriyonik yapılar.
B. homolog yapılar.
C. benzer yapılar.
D. körelmiş yapılar.",C,"A. embriyonik yapılar. (Bilim insanları embriyonik yapıları göz önünde bulundururken, embriyonik yapılar organizmaların evriminin geçmişi hakkında bilgi vermez.)",False
"Ses dalgaları ve okyanus dalgaları, her ikisi de
Şıklar:
A. boylamasına dalgalardır.
B. aynı frekansa sahiptir.
C. enerjiyi bir yerden başka bir yere taşır.
D. bir aracı bir yerden başka bir yere taşır.",C,"B
Soru: Bir nesnenin ısıtıldığında hacmi artar mı?
Şıklar:
A. Hacmi artar.
B. Hacmi azalır.
C. Hacmi",False
"Kayalar hakkında hangi ifade doğrudur?
Şıklar:
A. Mineraller kayalardan oluşur.
B. Kristaller kayalardan yapılmıştır.
C. Kayalar bir veya daha fazla mineralden oluşur.
D. Magma katı kayadan yapılmıştır.",C,"B
Soru: Aşağıdaki seçeneklerden hangisi bir tür besin zinciridir?
Şıklar:
A. Fotosentez
B. Simbiyotik ilişki
C. Ekolojik dengeler
D. Trofik sevi",False
"Kömür, eski organik bileşiklerden oluşan doğal bir malzemedir. Bir kömür örneğinde hangi elementin bulunma olasılığı en düşüktür?
Şıklar:
A. Karbon
B. Hidrojen
C. Gümüş
D. Kükürt",C,"A

Soru: Bir dizi sayısal değer arasındaki farkı hesaplamak için kullanılan matematiksel işlemin",False
"Aşağıdakilerden hangisi Dünya, Jüpiter, Ay ve Güneş'i büyükten küçüğe doğru sıralar?
Şıklar:
A. Jüpiter, Dünya, Güneş, Ay
B. Güneş, Jüpiter, Dünya, Ay
C. Güneş, Jüpiter, Ay, Dünya
D. Jüpiter, Güneş, Dünya, Ay",B,"B. Güneş, Jüpiter, Dünya, Ay.",False
"Aşağıdakilerden hangisi kayaların ayrışmasından en az sorumludur?
Şıklar:
A. buzlanma
B. bitki büyümesi
C. yağmur
D. şimşek",D,"D (şimşek) - Kayaların ayrışması, sıcaklık, nem ve kimyasal reaksiyonlar gibi faktörlerden etkilenir. Şimşek gibi elektriksel aktivite, kayaların ayrışmasına neden olmaz. Bu nedenle en az sorumludur.",False
"Bunlardan hangisi atomun bir parçası değildir?
Şıklar:
A. proton
B. izotop
C. çekirdek
D. elektron",B,"D (elektron) - Elektron atomun bir parçası değil, atomun çevresinde dönen bir parçacıktır. Proton, izotop ve çekirdek ise atomun iç yapısı içinde yer alır.",False
"Hangisi rüzgar hızı üzerinde en büyük etkiye sahiptir?
Şıklar:
A. yağış
B. bulut örtüsü
C. rüzgar yönü
D. hava basıncı",D,"A
Soru 15: Bir hayvanın hangi adaptasyonu, onun suya dayan",False
"Bir nesne bir mıknatıs tarafından çekilir. Mıknatıs cisimden uzaklaştırıldığında, cisim üzerindeki manyetik kuvvet
Şıklar:
A. azalır
B. artar
C. aynı kalır",A,"B
Soru: Bir metalin ısındığında ve soğuduğunda boyutunda bir değişiklik oluşmaz. Bu özellikle ilgili doğru açıklama aşağıdakilerden hangisidir?
Şıklar:
A. Metalin ısındığında ve soğuduğ",False
"Aşağıdakilerden hangisi güneş enerjisine geçişin çevresel faydalarından biridir?
Şıklar:
A. hava kirliliğinde azalma
B. enerji maliyetinde bir artış
C. fosil yakıtların kullanımında artış
D. elektrik enerjisi üretiminde azalma",A,A. hava kirliliğinde azalma.,False
"Orman ağaçlarının yapraklarının çoğu neden ağacın tepesinde büyür?
Şıklar:
A. tohum saçmak için
B. güneş ışığını yakalamak için
C. gövdeyi gölgelemek için
D. su toplamak için",B,"B. güneş ışığını yakalamak için. (Ağaçlar, fotosentez için güneş ışığını yakalamak amacıyla yapraklarını tepelerinde tutarlar.)",False
"İki farklı türün ortak bir atadan evrimleşmesi büyük olasılıkla
Şıklar:
A. üç nesil içinde gerçekleşir.
B. uzun bir süre boyunca gerçekleşir.
C. bir türün nüfusu aşırı arttığında gerçekleşir.
D. bol kaynak olduğunda gerçekleşir.",B,"D
S",False
